theta_pair,theta_country
0.007412323695875722,0.007621157990616173
0.004904775416543769,0.009722915024794434
0.006325543091391202,0.010865869520823713
0.007245443216880529,0.011564205951698374
0.00823990615390842,0.007367997117955835
0.004821614117609459,0.009579298939621417
0.009370101236810773,-0.0013457404844261685
0.006828194454578642,-0.009732289219616651
0.006873769337543347,0.011334454853575739
0.008022219816413755,0.013181165287447253
0.00373987479280848,-0.006172617018366192
0.0068700364486937665,-0.00566942192691994
0.008492708064446837,-0.006462889351646222
0.008557898771582514,0.008699472785506571
0.007469675181379991,0.012868900148709023
0.0047992660182511445,-0.0029567560788328227
0.004872912105510169,0.01117951915856362
0.009381164749030333,0.005461314982654632
0.006262538638156152,-0.012989258642203247
0.012136194644063842,0.002887657923209583
0.011122120858927175,0.00483373846730462
0.006960374565794592,0.014255639136706393
0.0027185919488891827,-0.006920977871076535
0.00629242248528039,-0.0011395887096656014
0.00529030749320536,0.00043106293826803636
0.004240710724740414,0.01130228830052609
0.005742355166711044,0.009956243279709707
0.00527801933028727,0.0061789055591549204
0.004456125619938504,0.01432892298062749
0.0052426219443242085,0.0049956295329242825
0.0037449067741283527,0.016601712796178485
0.0007466483282996574,0.004864613068191145
0.007259275135500132,-0.001404450379508125
0.0069052181991561224,0.007151036900205749
0.008587151962019873,0.013046972926125352
0.00824531083251868,0.00775663669043116
0.006916911245206148,0.004480412415667123
0.006033261070136837,0.01295793180801601
0.006308257882361933,0.011610305374276625
0.006605458495023608,0.010210550565991567
0.003695732034436401,0.012537625815622094
0.009097913594431082,0.008250934277954754
0.009663827972980554,-0.008253730576690838
0.007941166779735139,-0.0072704914568859375
0.008765580746411674,0.014197764364851602
0.0073437142133926945,0.013591339382255308
0.0046747343079881236,0.013583837290077642
0.005216709381842125,0.009844229091397523
0.007185923364820932,0.008460138569848473
0.007369791001748158,0.0015589902828596163
0.007528813981882958,0.009609608772293303
0.010014810747467446,0.024040418659323645
0.008020428615228623,0.008858605141446098
0.009014572784973796,0.007658052240806636
0.010162107761732448,0.003536954341214887
0.008671658307993076,0.008482162334351426
0.008112475599862985,0.00013131965355736388
0.007575173059272563,0.011032553601169936
0.006401710678402917,-0.003078947081806765
0.006598549514022793,0.008835057022518246
0.004316860282147993,-0.002256753885776663
0.007647201191778667,0.00346534469373316
0.007333677078959896,0.0012601597032228296
0.007493163747458071,0.021730627209192666
0.006879217937487998,0.007203735104243497
0.012533520730684663,0.006217577050733495
0.006488656886097323,0.0043511813073379155
0.0055499669948069815,0.006448161753831595
0.007584053405158997,0.014007004738313527
0.006243282434852628,0.017860119290302935
0.00594139774191143,0.008694594545483724
0.007139846688193296,0.002908435028445455
0.005749754762493296,0.004342256151419031
0.010488903396228605,0.005042666700802103
0.005571231345872202,0.023676294556961738
0.003162772365278113,0.0036832388988444617
0.005156027295343089,-0.008168045362548367
0.007762045437934063,0.010985765872744708
0.006940154379936321,0.01944022153187962
0.007388580804394791,0.004609130244157076
0.009443622367814828,0.012766835544918429
0.0033741467178568757,0.006035071237770744
0.008633337840376117,0.01124495049219917
0.010542792907915691,0.007713838718083886
0.0076903810331002236,-0.016189445640037298
0.005173961101562462,0.01055112108222387
0.006656110777120519,-3.5818826498656246e-05
0.009477909226929081,0.004255454765069963
0.010477880427093664,0.010726026743428613
0.007682335519693042,0.004276135354818269
0.0064707755315731065,0.011798997089874119
0.008724232865188428,-0.001512564754723288
0.0073734562166393606,0.00890830604767399
0.011098427186656304,0.008780421859579007
0.009627459206558065,0.009718929670063263
0.006571558104919853,0.00628181253105463
0.005514655512218336,0.014441297195033221
0.008398414663827906,0.0072877560063538726
0.008561304809739802,5.824420181323624e-06
0.0070092144408622796,-0.0018105975595186768
0.011362555971857645,0.002027513564725242
0.007682368888925778,0.016503307188540116
0.005212973861011657,0.003937155597689266
0.006305824421359476,0.019414200822108825
0.009647808855990772,0.008059215907780928
0.005765787399203662,0.004637324086962183
0.008594099149700152,-0.02177174570367335
0.010154702702917028,0.00927928087844814
0.006937549253543839,0.004781350019418436
0.009715050608126235,-0.005939495123901837
0.008208660593247935,0.011095056047305058
0.0035739914548616725,-0.013548098267086205
0.008915428597169312,0.002176382284243053
0.009727003866126438,0.00598350205032792
0.014789888937168597,0.016574758091553208
0.006448188353502598,0.007316501229164249
0.01002769236395897,0.002321858843605942
0.010680913984795365,0.0039935964342413905
0.005859811032908407,0.009124957181992374
0.008595760630895751,-0.007776324098563633
0.009639822240005867,0.015558584785238144
0.008507965513382407,-0.009846655725142182
0.006847789981156287,0.006804313863735376
0.007183876820340916,0.0073951139824492374
0.00888890596366988,-0.00624666484760543
0.009885338774706473,0.008907668215026802
