NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines,EstCode
H4,840,2015,010594,      1.69,      1.69,      1.69,      1.69,0,0,1,0,1,1,U2 
H4,840,2015,010599,      1.16,      1.16,      1.16,      1.16,0,0,1,0,1,1,U2 
H4,840,2015,010611,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,010612,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,010613,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,010614,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,010619,      4.80,      0.00,      4.80,      2.40,0,1,0,1,2,2,U2 
H4,840,2015,010620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,010631,      1.80,      1.80,      1.80,      1.80,0,0,0,1,1,1,U2 
H4,840,2015,010632,      1.80,      1.80,      1.80,      1.80,0,0,0,1,1,1,U2 
H4,840,2015,010633,      1.80,      1.80,      1.80,      1.80,0,0,0,1,1,1,U2 
H4,840,2015,010639,      1.80,      1.80,      1.80,      1.80,0,0,0,1,1,1,U2 
H4,840,2015,010641,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,010649,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,010690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020110,     28.39,      0.99,     26.40,      9.46,0,0,2,1,3,3,U2 
H4,840,2015,020120,     56.11,      0.85,     26.40,      8.02,0,0,2,5,7,7,U2 
H4,840,2015,020130,     55.55,      0.57,     26.40,      7.94,0,0,2,5,7,7,U2 
H4,840,2015,020210,     29.02,      1.31,     26.40,      9.67,0,0,2,1,3,3,U2 
H4,840,2015,020220,     56.68,      1.14,     26.40,      8.10,0,0,2,5,7,7,U2 
H4,840,2015,020230,     56.19,      0.89,     26.40,      8.03,0,0,2,5,7,7,U2 
H4,840,2015,020311,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020312,      0.58,      0.00,      0.58,      0.29,0,1,1,0,2,2,U2 
H4,840,2015,020319,      0.41,      0.00,      0.41,      0.21,0,1,1,0,2,2,U2 
H4,840,2015,020321,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020322,      0.65,      0.00,      0.65,      0.32,0,1,1,0,2,2,U2 
H4,840,2015,020329,      0.44,      0.00,      0.44,      0.22,0,1,1,0,2,2,U2 
H4,840,2015,020410,      0.11,      0.11,      0.11,      0.11,0,0,1,0,1,1,U2 
H4,840,2015,020421,      0.61,      0.61,      0.61,      0.61,0,0,1,0,1,1,U2 
H4,840,2015,020422,      0.37,      0.07,      0.29,      0.18,0,0,2,0,2,2,U2 
H4,840,2015,020423,      0.33,      0.07,      0.26,      0.16,0,0,2,0,2,2,U2 
H4,840,2015,020430,      0.13,      0.13,      0.13,      0.13,0,0,1,0,1,1,U2 
H4,840,2015,020441,      0.72,      0.72,      0.72,      0.72,0,0,1,0,1,1,U2 
H4,840,2015,020442,      0.74,      0.15,      0.59,      0.37,0,0,2,0,2,2,U2 
H4,840,2015,020443,      0.52,      0.10,      0.42,      0.26,0,0,2,0,2,2,U2 
H4,840,2015,020450,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020500,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020621,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020622,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020629,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020630,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020641,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020649,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020680,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,020711,      3.18,      3.18,      3.18,      3.18,0,0,1,0,1,1,U2 
H4,840,2015,020712,      3.91,      3.91,      3.91,      3.91,0,0,1,0,1,1,U2 
H4,840,2015,020713,      6.74,      6.74,      6.74,      6.74,0,0,1,0,1,1,U2 
H4,840,2015,020714,      7.47,      7.47,      7.47,      7.47,0,0,1,0,1,1,U2 
H4,840,2015,020724,      4.92,      4.92,      4.92,      4.92,0,0,1,0,1,1,U2 
H4,840,2015,020725,     12.23,      2.23,     10.00,      6.11,0,0,1,1,2,2,U2 
H4,840,2015,020726,      4.16,      4.16,      4.16,      4.16,0,0,1,0,1,1,U2 
H4,840,2015,020727,      5.92,      5.92,      5.92,      5.92,0,0,1,0,1,1,U2 
H4,840,2015,020741,      3.72,      3.72,      3.72,      3.72,0,0,1,0,1,1,U2 
H4,840,2015,020742,      2.95,      2.95,      2.95,      2.95,0,0,1,0,1,1,U2 
H4,840,2015,020743,      2.57,      2.57,      2.57,      2.57,0,0,1,0,1,1,U2 
H4,840,2015,020744,      2.20,      2.20,      2.20,      2.20,0,0,1,0,1,1,U2 
H4,840,2015,020745,      2.54,      2.54,      2.54,      2.54,0,0,1,0,1,1,U2 
H4,840,2015,020751,      1.96,      1.96,      1.96,      1.96,0,0,1,0,1,1,U2 
H4,840,2015,020752,      2.96,      2.96,      2.96,      2.96,0,0,1,0,1,1,U2 
H4,840,2015,020753,      0.65,      0.65,      0.65,      0.65,0,0,1,0,1,1,U2 
H4,840,2015,020754,      2.78,      2.78,      2.78,      2.78,0,0,1,0,1,1,U2 
H4,840,2015,020755,      2.87,      2.87,      2.87,      2.87,0,0,1,0,1,1,U2 
H4,840,2015,020760,     11.75,      1.47,      2.94,      2.35,0,0,5,0,5,5,U2 
H4,840,2015,020810,      6.40,      6.40,      6.40,      6.40,0,0,0,1,1,1,U2 
H4,840,2015,020830,      6.40,      6.40,      6.40,      6.40,0,0,0,1,1,1,U2 
H4,840,2015,020840,      6.40,      6.40,      6.40,      6.40,0,0,0,1,1,1,U2 
H4,840,2015,020850,      6.40,      6.40,      6.40,      6.40,0,0,0,1,1,1,U2 
H4,840,2015,020860,      6.40,      6.40,      6.40,      6.40,0,0,0,1,1,1,U2 
H4,840,2015,020890,      7.29,      0.00,      6.40,      1.82,0,2,1,1,4,4,U2 
H4,840,2015,020910,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1,U2 
H4,840,2015,020990,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1,U2 
H4,840,2015,021011,      0.26,      0.26,      0.26,      0.26,0,0,1,0,1,1,U2 
H4,840,2015,021012,      0.26,      0.26,      0.26,      0.26,0,0,1,0,1,1,U2 
H4,840,2015,021019,      0.25,      0.25,      0.25,      0.25,0,0,1,0,1,1,U2 
H4,840,2015,021020,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,021091,      2.30,      2.30,      2.30,      2.30,0,0,0,1,1,1,U2 
H4,840,2015,021092,      2.30,      2.30,      2.30,      2.30,0,0,0,1,1,1,U2 
H4,840,2015,021093,      2.30,      2.30,      2.30,      2.30,0,0,0,1,1,1,U2 
H4,840,2015,021099,      4.60,      2.30,      2.30,      2.30,0,0,0,2,2,2,U2 
H4,840,2015,030111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030119,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030191,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030192,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030193,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030194,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030195,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030199,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030211,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030213,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030214,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030219,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030221,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030222,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030223,      0.09,      0.09,      0.09,      0.09,0,0,1,0,1,1,U2 
H4,840,2015,030224,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030229,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030231,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030232,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030233,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030234,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030235,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030236,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030239,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030241,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030242,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030243,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030244,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030245,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030246,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030247,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030251,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030252,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030253,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030254,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030255,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030256,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030259,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030271,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030272,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030273,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030274,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030279,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030281,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030282,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030283,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030284,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030285,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030289,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H4,840,2015,030290,     15.00,      0.00,     15.00,      7.50,0,1,0,1,2,2,U2 
H4,840,2015,030311,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030312,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030313,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030314,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030319,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030323,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030324,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030325,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030326,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030329,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030331,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030332,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030333,      0.21,      0.21,      0.21,      0.21,0,0,1,0,1,1,U2 
H4,840,2015,030334,      0.19,      0.19,      0.19,      0.19,0,0,1,0,1,1,U2 
H4,840,2015,030339,      0.62,      0.62,      0.62,      0.62,0,0,1,0,1,1,U2 
H4,840,2015,030341,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030342,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030343,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030344,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030345,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030346,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030349,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030351,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030353,      1.05,      1.05,      1.05,      1.05,0,0,1,0,1,1,U2 
H4,840,2015,030354,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030355,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030356,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030357,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030363,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030364,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030365,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030366,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030367,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030368,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030369,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030381,      0.41,      0.41,      0.41,      0.41,0,0,1,0,1,1,U2 
H4,840,2015,030382,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030383,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030384,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030389,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030390,     15.00,      0.00,     15.00,      7.50,0,1,0,1,2,2,U2 
H4,840,2015,030431,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030432,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030433,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030439,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030441,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030442,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030443,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030444,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030445,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030446,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030449,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030451,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030452,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030453,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030454,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030455,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030459,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030461,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030462,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030463,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030469,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030471,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030472,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030473,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030474,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030475,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030479,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030481,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030482,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030483,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030484,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030485,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030486,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030487,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030489,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030491,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H4,840,2015,030492,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H4,840,2015,030493,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H4,840,2015,030494,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H4,840,2015,030495,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H4,840,2015,030499,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H4,840,2015,030510,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H4,840,2015,030520,      7.50,      0.00,      7.50,      3.75,0,1,0,1,2,2,U2 
H4,840,2015,030531,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030532,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030539,      9.00,      0.00,      5.00,      3.00,0,1,0,2,3,3,U2 
H4,840,2015,030541,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H4,840,2015,030542,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030543,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030544,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030549,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2015,030551,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030559,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030561,      4.00,      0.00,      4.00,      2.00,0,1,0,1,2,2,U2 
H4,840,2015,030562,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030563,      5.00,      0.00,      5.00,      1.67,0,2,0,1,3,3,U2 
H4,840,2015,030564,      0.50,      0.00,      0.50,      0.25,0,1,0,1,2,2,U2 
H4,840,2015,030569,      8.50,      0.00,      5.00,      1.42,0,3,0,3,6,6,U2 
H4,840,2015,030571,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030572,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030579,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030611,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030612,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030614,      7.50,      0.00,      7.50,      3.75,0,1,0,1,2,2,U2 
H4,840,2015,030615,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030616,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030617,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030619,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030621,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030622,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030624,      7.50,      0.00,      7.50,      3.75,0,1,0,1,2,2,U2 
H4,840,2015,030625,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030626,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030627,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030629,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030711,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030719,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030721,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030729,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030731,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030739,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030741,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030749,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030751,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030759,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030760,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H4,840,2015,030771,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030779,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030781,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030789,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030791,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030799,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030811,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030819,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030821,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030829,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,030890,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2015,040110,,,,,1,0,0,0,0,1,U2 
H4,840,2015,040120,,,,,2,0,0,0,0,2,U2 
H4,840,2015,040140,,,,,3,0,0,0,0,3,U2 
H4,840,2015,040150,     78.36,      5.09,     68.17,     26.12,3,0,3,0,3,6,U2 
