NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines,EstCode
H5,840,2017,020329,      0.48,      0.00,      0.48,      0.24,0,1,1,0,2,2,U2 
H5,840,2017,020410,      0.13,      0.13,      0.13,      0.13,0,0,1,0,1,1,U2 
H5,840,2017,020421,      0.59,      0.59,      0.59,      0.59,0,0,1,0,1,1,U2 
H5,840,2017,020422,      0.40,      0.08,      0.32,      0.20,0,0,2,0,2,2,U2 
H5,840,2017,020423,      0.34,      0.07,      0.27,      0.17,0,0,2,0,2,2,U2 
H5,840,2017,020430,      0.13,      0.13,      0.13,      0.13,0,0,1,0,1,1,U2 
H5,840,2017,020441,      0.83,      0.83,      0.83,      0.83,0,0,1,0,1,1,U2 
H5,840,2017,020442,      0.80,      0.16,      0.64,      0.40,0,0,2,0,2,2,U2 
H5,840,2017,020443,      0.53,      0.11,      0.43,      0.27,0,0,2,0,2,2,U2 
H5,840,2017,020450,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020500,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020621,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020622,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020629,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020630,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020641,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020649,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020680,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,020711,      3.67,      3.67,      3.67,      3.67,0,0,1,0,1,1,U2 
H5,840,2017,020712,      4.19,      4.19,      4.19,      4.19,0,0,1,0,1,1,U2 
H5,840,2017,020713,      7.50,      7.50,      7.50,      7.50,0,0,1,0,1,1,U2 
H5,840,2017,020714,      7.81,      7.81,      7.81,      7.81,0,0,1,0,1,1,U2 
H5,840,2017,020724,      6.07,      6.07,      6.07,      6.07,0,0,1,0,1,1,U2 
H5,840,2017,020725,     12.27,      2.27,     10.00,      6.14,0,0,1,1,2,2,U2 
H5,840,2017,020726,      4.87,      4.87,      4.87,      4.87,0,0,1,0,1,1,U2 
H5,840,2017,020727,      6.00,      6.00,      6.00,      6.00,0,0,1,0,1,1,U2 
H5,840,2017,020741,      3.89,      3.89,      3.89,      3.89,0,0,1,0,1,1,U2 
H5,840,2017,020742,      3.04,      3.04,      3.04,      3.04,0,0,1,0,1,1,U2 
H5,840,2017,020743,      2.68,      2.68,      2.68,      2.68,0,0,1,0,1,1,U2 
H5,840,2017,020744,      2.44,      2.44,      2.44,      2.44,0,0,1,0,1,1,U2 
H5,840,2017,020745,      2.80,      2.80,      2.80,      2.80,0,0,1,0,1,1,U2 
H5,840,2017,020751,      2.03,      2.03,      2.03,      2.03,0,0,1,0,1,1,U2 
H5,840,2017,020752,      2.56,      2.56,      2.56,      2.56,0,0,1,0,1,1,U2 
H5,840,2017,020753,      0.68,      0.68,      0.68,      0.68,0,0,1,0,1,1,U2 
H5,840,2017,020754,      2.62,      2.62,      2.62,      2.62,0,0,1,0,1,1,U2 
H5,840,2017,020755,      2.74,      2.74,      2.74,      2.74,0,0,1,0,1,1,U2 
H5,840,2017,020760,     12.95,      1.62,      3.24,      2.59,0,0,5,0,5,5,U2 
H5,840,2017,020810,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H5,840,2017,020830,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H5,840,2017,020840,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H5,840,2017,020850,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H5,840,2017,020860,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H5,840,2017,020890,      7.05,      0.00,      6.00,      1.76,0,2,1,1,4,4,U2 
H5,840,2017,020910,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,020990,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,021011,      0.28,      0.28,      0.28,      0.28,0,0,1,0,1,1,U2 
H5,840,2017,021012,      0.28,      0.28,      0.28,      0.28,0,0,1,0,1,1,U2 
H5,840,2017,021019,      0.27,      0.27,      0.27,      0.27,0,0,1,0,1,1,U2 
H5,840,2017,021020,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,021091,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1,U2 
H5,840,2017,021092,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1,U2 
H5,840,2017,021093,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1,U2 
H5,840,2017,021099,      4.00,      2.00,      2.00,      2.00,0,0,0,2,2,2,U2 
H5,840,2017,030111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030119,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030191,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030192,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030193,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030194,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030195,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030199,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030211,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030213,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030214,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030219,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030221,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030222,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030223,      0.09,      0.09,      0.09,      0.09,0,0,1,0,1,1,U2 
H5,840,2017,030224,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030229,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030231,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030232,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030233,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030234,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030235,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030236,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030239,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030241,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030242,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030243,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030244,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030245,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030246,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030247,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030249,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030251,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030252,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030253,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030254,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030255,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030256,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030259,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030271,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030272,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030273,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030274,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030279,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030281,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030282,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030283,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030284,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030285,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030289,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,030291,     15.00,      0.00,     15.00,      7.50,0,1,0,1,2,2,U2 
H5,840,2017,030292,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030299,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030311,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030312,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030313,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030314,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030319,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030323,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030324,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030325,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030326,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030329,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030331,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030332,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030333,      0.19,      0.19,      0.19,      0.19,0,0,1,0,1,1,U2 
H5,840,2017,030334,      0.20,      0.20,      0.20,      0.20,0,0,1,0,1,1,U2 
H5,840,2017,030339,      0.58,      0.58,      0.58,      0.58,0,0,1,0,1,1,U2 
H5,840,2017,030341,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030342,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030343,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030344,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030345,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030346,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030349,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030351,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030353,      1.25,      1.25,      1.25,      1.25,0,0,1,0,1,1,U2 
H5,840,2017,030354,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030355,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030356,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030357,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030359,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030363,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030364,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030365,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030366,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030367,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030368,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030369,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030381,      0.49,      0.49,      0.49,      0.49,0,0,1,0,1,1,U2 
H5,840,2017,030382,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030383,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030384,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030389,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030391,     15.00,      0.00,     15.00,      7.50,0,1,0,1,2,2,U2 
H5,840,2017,030392,      0.10,      0.10,      0.10,      0.10,0,0,1,0,1,1,U2 
H5,840,2017,030399,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030431,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030432,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030433,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030439,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030441,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030442,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030443,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030444,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030445,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030446,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030447,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030448,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030449,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030451,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030452,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030453,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030454,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030455,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030456,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030457,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030459,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030461,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030462,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030463,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030469,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030471,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030472,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030473,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030474,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030475,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030479,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030481,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030482,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030483,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030484,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030485,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030486,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030487,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030488,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030489,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030491,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H5,840,2017,030492,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H5,840,2017,030493,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H5,840,2017,030494,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H5,840,2017,030495,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H5,840,2017,030496,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H5,840,2017,030497,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H5,840,2017,030499,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H5,840,2017,030510,      6.00,      0.00,      6.00,      3.00,0,1,0,1,2,2,U2 
H5,840,2017,030520,      7.00,      0.00,      7.00,      3.50,0,1,0,1,2,2,U2 
H5,840,2017,030531,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030532,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030539,      9.00,      0.00,      5.00,      3.00,0,1,0,2,3,3,U2 
H5,840,2017,030541,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2017,030542,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030543,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030544,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030549,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,030551,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030552,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030553,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030554,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030559,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030561,      4.00,      0.00,      4.00,      2.00,0,1,0,1,2,2,U2 
H5,840,2017,030562,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030563,      5.00,      0.00,      5.00,      1.67,0,2,0,1,3,3,U2 
H5,840,2017,030564,      0.50,      0.00,      0.50,      0.25,0,1,0,1,2,2,U2 
H5,840,2017,030569,      8.50,      0.00,      5.00,      1.42,0,3,0,3,6,6,U2 
H5,840,2017,030571,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030572,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030579,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030611,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030612,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030614,      7.00,      0.00,      7.00,      3.50,0,1,0,1,2,2,U2 
H5,840,2017,030615,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030616,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030617,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030619,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030631,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030632,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030633,      7.00,      0.00,      7.00,      3.50,0,1,0,1,2,2,U2 
H5,840,2017,030634,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030635,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030636,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030639,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030691,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030692,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030693,      7.00,      0.00,      7.00,      3.50,0,1,0,1,2,2,U2 
H5,840,2017,030694,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030695,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030699,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030711,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030712,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030719,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,030721,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
