"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"201701","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","290454","千克","0","?","24,418,776",
"201701","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","35586","千克","0","?","1,527,959",
"201701","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","44","广东省","80983","千克","0","?","3,403,176",
"201701","02021000","冻整头及半头牛肉","412","智利","10","一般贸易","13","河北省","5928","千克","0","?","102,977",
"201701","02021000","冻整头及半头牛肉","601","澳大利亚","10","一般贸易","37","山东省","8652","千克","0","?","126,250",
"201701","02021000","冻整头及半头牛肉","609","新西兰","34","海关特殊监管区域物流货物","21","辽宁省","2590","千克","0","?","43,196",
"201701","02022000","冻带骨牛肉","412","智利","10","一般贸易","12","天津市","75389","千克","0","?","1,260,812",
"201701","02022000","冻带骨牛肉","412","智利","10","一般贸易","31","上海市","59103","千克","0","?","1,799,044",
"201701","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","31","上海市","65559","千克","0","?","1,330,335",
"201701","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","32","江苏省","19577","千克","0","?","102,336",
"201701","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","50","重庆市","23151","千克","0","?","112,949",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","11","北京市","506692","千克","0","?","7,662,469",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","12","天津市","2060770","千克","0","?","25,056,874",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","15","内蒙古自治区","100042","千克","0","?","1,854,337",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","21","辽宁省","27047","千克","0","?","414,724",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","22","吉林省","19218","千克","0","?","413,986",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","31","上海市","476835","千克","0","?","6,522,254",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","32","江苏省","188291","千克","0","?","2,501,643",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","33","浙江省","72058","千克","0","?","1,326,044",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","34","安徽省","101734","千克","0","?","954,452",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","37","山东省","410792","千克","0","?","5,020,724",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","43","湖南省","173325","千克","0","?","3,970,243",
"201701","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","44","广东省","130252","千克","0","?","2,268,804",
"201701","02022000","冻带骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","34","安徽省","49586","千克","0","?","241,342",
"201701","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","12","天津市","21088","千克","0","?","357,622",
"201701","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","21","辽宁省","945531","千克","0","?","12,418,459",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","147322","千克","0","?","2,660,459",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","12","天津市","569441","千克","0","?","6,735,988",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","259365","千克","0","?","9,341,766",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","140289","千克","0","?","1,791,052",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","35","福建省","147514","千克","0","?","3,784,187",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","37","山东省","54166","千克","0","?","1,860,726",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","44","广东省","23968","千克","0","?","928,624",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","50","重庆市","10012","千克","0","?","132,192",
"201701","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","51","四川省","18934","千克","0","?","615,717",
"201701","02022000","冻带骨牛肉","601","澳大利亚","33","保税监管场所进出境货物","32","江苏省","71885","千克","0","?","2,164,431",
"201701","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","12","天津市","20178","千克","0","?","699,969",
"201701","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","21","辽宁省","111381","千克","0","?","1,209,010",
"201701","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","37","山东省","179851","千克","0","?","3,297,187",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","11","北京市","106800","千克","0","?","4,976,549",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","12","天津市","77321","千克","0","?","2,617,852",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","13","河北省","3116","千克","0","?","107,631",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","21","辽宁省","166355","千克","0","?","4,322,402",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","31","上海市","242589","千克","0","?","8,784,062",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","32","江苏省","13610","千克","0","?","784,984",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","37","山东省","352904","千克","0","?","3,353,493",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","43","湖南省","54852","千克","0","?","1,613,389",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","44","广东省","58836","千克","0","?","1,169,838",
"201701","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","61","陕西省","1003","千克","0","?","16,030",
"201701","02022000","冻带骨牛肉","609","新西兰","33","保税监管场所进出境货物","37","山东省","55994","千克","0","?","398,816",
"201701","02022000","冻带骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","21","辽宁省","272762","千克","0","?","4,123,766",
"201701","02023000","冻去骨牛肉","109","朝鲜","19","边境小额贸易","21","辽宁省","20000","千克","0","?","972,846",
"201701","02023000","冻去骨牛肉","110","中国香港","10","一般贸易","22","吉林省","11996","千克","0","?","575,316",
"201701","02023000","冻去骨牛肉","128","巴勒斯坦","10","一般贸易","22","吉林省","28974","千克","0","?","1,923,167",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","11","北京市","653471","千克","0","?","19,412,119",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","12","天津市","1498913","千克","0","?","45,406,823",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","15","内蒙古自治区","80621","千克","0","?","2,426,124",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","21","辽宁省","52640","千克","0","?","1,601,274",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","22","吉林省","26877","千克","0","?","859,825",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","31","上海市","633981","千克","0","?","21,059,214",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","32","江苏省","378859","千克","0","?","12,123,548",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","33","浙江省","181989","千克","0","?","5,725,063",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","34","安徽省","26999","千克","0","?","780,573",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","37","山东省","53981","千克","0","?","1,779,732",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","43","湖南省","81002","千克","0","?","2,480,240",
"201701","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","44","广东省","482627","千克","0","?","13,836,056",
"201701","02023000","冻去骨牛肉","402","阿根廷","34","海关特殊监管区域物流货物","12","天津市","53584","千克","0","?","1,773,958",
"201701","02023000","冻去骨牛肉","402","阿根廷","34","海关特殊监管区域物流货物","21","辽宁省","24995","千克","0","?","836,552",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","11","北京市","2448126","千克","0","?","67,575,535",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","12","天津市","2149223","千克","0","?","69,208,801",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","15","内蒙古自治区","292225","千克","0","?","9,828,863",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","21","辽宁省","1806594","千克","0","?","55,334,697",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","23","黑龙江省","102683","千克","0","?","2,791,222",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","31","上海市","1081399","千克","0","?","33,637,256",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","32","江苏省","420259","千克","0","?","14,554,815",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","33","浙江省","78378","千克","0","?","2,594,807",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","35","福建省","1275723","千克","0","?","44,043,761",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","37","山东省","704927","千克","0","?","19,233,383",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","44","广东省","1785168","千克","0","?","55,598,980",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","50","重庆市","205918","千克","0","?","5,487,177",
"201701","02023000","冻去骨牛肉","410","巴西","10","一般贸易","61","陕西省","27756","千克","0","?","928,554",
"201701","02023000","冻去骨牛肉","410","巴西","33","保税监管场所进出境货物","34","安徽省","882473","千克","0","?","23,383,975",
"201701","02023000","冻去骨牛肉","410","巴西","34","海关特殊监管区域物流货物","12","天津市","331926","千克","0","?","11,117,236",
"201701","02023000","冻去骨牛肉","410","巴西","34","海关特殊监管区域物流货物","21","辽宁省","505358","千克","0","?","13,736,971",
"201701","02023000","冻去骨牛肉","410","巴西","34","海关特殊监管区域物流货物","31","上海市","24485","千克","0","?","672,068",
"201701","02023000","冻去骨牛肉","412","智利","10","一般贸易","12","天津市","127395","千克","0","?","4,055,300",
"201701","02023000","冻去骨牛肉","412","智利","10","一般贸易","31","上海市","1707","千克","0","?","340,256",
"201701","02023000","冻去骨牛肉","415","哥斯达黎加","10","一般贸易","11","北京市","24510","千克","0","?","817,871",
"201701","02023000","冻去骨牛肉","415","哥斯达黎加","10","一般贸易","31","上海市","140441","千克","0","?","5,290,801",
"201701","02023000","冻去骨牛肉","415","哥斯达黎加","10","一般贸易","32","江苏省","3517","千克","0","?","126,719",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","11","北京市","569435","千克","0","?","14,913,956",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","12","天津市","2443884","千克","0","?","73,133,260",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","14","山西省","27064","千克","0","?","900,104",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","15","内蒙古自治区","126518","千克","0","?","3,144,624",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","21","辽宁省","156052","千克","0","?","4,882,593",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","22","吉林省","107893","千克","0","?","3,624,915",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","31","上海市","1154741","千克","0","?","37,529,059",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","32","江苏省","161913","千克","0","?","3,889,584",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","33","浙江省","128017","千克","0","?","3,618,313",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","34","安徽省","80596","千克","0","?","2,707,977",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","35","福建省","27033","千克","0","?","1,224,686",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","37","山东省","213356","千克","0","?","6,523,682",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","41","河南省","53013","千克","0","?","1,818,645",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","43","湖南省","179819","千克","0","?","4,833,558",
"201701","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","44","广东省","416243","千克","0","?","11,234,550",
"201701","02023000","冻去骨牛肉","444","乌拉圭","15","进料加工贸易","44","广东省","51952","千克","0","?","1,119,128",
"201701","02023000","冻去骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","34","安徽省","449336","千克","0","?","14,371,854",
"201701","02023000","冻去骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","12","天津市","153428","千克","0","?","5,196,680",
"201701","02023000","冻去骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","21","辽宁省","395435","千克","0","?","11,100,847",
"201701","02023000","冻去骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","31","上海市","21993","千克","0","?","716,880",
