"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"202501","01061990","未列名哺乳动物,改良种用除外","312","西班牙","10","一般贸易","32","江苏省","0","千克","13","只","66,995",
"202501","01061990","未列名哺乳动物,改良种用除外","315","奥地利","10","一般贸易","32","江苏省","1","千克","33","只","40,972",
"202501","01061990","未列名哺乳动物,改良种用除外","318","芬兰","10","一般贸易","32","江苏省","2","千克","102","只","263,857",
"202501","01061990","未列名哺乳动物,改良种用除外","330","瑞典","10","一般贸易","31","上海市","0","千克","10","只","22,749",
"202501","01061990","未列名哺乳动物,改良种用除外","331","瑞士","10","一般贸易","32","江苏省","2","千克","90","只","163,286",
"202501","01061990","未列名哺乳动物,改良种用除外","331","瑞士","39","其他","31","上海市","0","千克","6","只","6,980",
"202501","01061990","未列名哺乳动物,改良种用除外","344","俄罗斯","10","一般贸易","32","江苏省","12","千克","162","只","46,307",
"202501","01061990","未列名哺乳动物,改良种用除外","501","加拿大","10","一般贸易","21","辽宁省","6","千克","2","只","1,438",
"202501","01061990","未列名哺乳动物,改良种用除外","501","加拿大","10","一般贸易","31","上海市","0","千克","10","只","25,158",
"202501","01061990","未列名哺乳动物,改良种用除外","501","加拿大","10","一般贸易","32","江苏省","3","千克","139","只","253,894",
"202501","01061990","未列名哺乳动物,改良种用除外","501","加拿大","10","一般贸易","37","山东省","50","千克","11","只","99,194",
"202501","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","11","北京市","67","千克","1828","只","2,054,557",
"202501","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","21","辽宁省","32","千克","10","只","9,369",
"202501","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","31","上海市","27","千克","732","只","1,121,855",
"202501","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","32","江苏省","109","千克","5396","只","12,727,601",
"202501","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","37","山东省","166","千克","51","只","105,959",
"202501","01061990","未列名哺乳动物,改良种用除外","502","美国","39","其他","11","北京市","2","千克","67","只","145,617",
"202501","01061990","未列名哺乳动物,改良种用除外","502","美国","39","其他","31","上海市","0","千克","13","只","467",
"202501","01062020","食用爬行动物","110","中国香港","10","一般贸易","44","广东省","7069","千克","6521","只","465,192",
"202501","01062020","食用爬行动物","116","日本","10","一般贸易","33","浙江省","1500","千克","1600","只","142,948",
"202501","01062020","食用爬行动物","122","马来西亚","10","一般贸易","32","江苏省","250","千克","226","只","23,360",
"202501","01062020","食用爬行动物","122","马来西亚","10","一般贸易","35","福建省","69","千克","63","只","6,448",
"202501","01062020","食用爬行动物","133","韩国","10","一般贸易","33","浙江省","500","千克","501","只","57,504",
"202501","01062020","食用爬行动物","136","泰国","10","一般贸易","32","江苏省","25","千克","23","只","2,336",
"202501","01062020","食用爬行动物","138","阿联酋","10","一般贸易","32","江苏省","70","千克","63","只","6,541",
"202501","01062020","食用爬行动物","138","阿联酋","10","一般贸易","43","湖南省","100","千克","91","只","11,500",
"202501","01062020","食用爬行动物","141","越南","10","一般贸易","43","湖南省","22035","千克","14509","只","1,094,340",
"202501","01062020","食用爬行动物","141","越南","10","一般贸易","44","广东省","42000","千克","25346","只","2,520,000",
"202501","01062020","食用爬行动物","141","越南","10","一般贸易","45","广西壮族自治区","8034","千克","5139","只","385,632",
"202501","01062020","食用爬行动物","224","肯尼亚","10","一般贸易","43","湖南省","100","千克","100","只","14,376",
"202501","01062020","食用爬行动物","501","加拿大","10","一般贸易","35","福建省","200","千克","182","只","18,689",
"202501","01062020","食用爬行动物","502","美国","10","一般贸易","43","湖南省","300","千克","270","只","28,033",
"202501","01062090","未列名爬行动物","110","中国香港","10","一般贸易","44","广东省","66","千克","6800","只","22,280",
"202501","01062090","未列名爬行动物","116","日本","10","一般贸易","44","广东省","17","千克","40","只","20,845",
"202501","01062090","未列名爬行动物","118","科威特","10","一般贸易","33","浙江省","125","千克","15500","只","69,958",
"202501","01062090","未列名爬行动物","132","新加坡","10","一般贸易","31","上海市","80","千克","11220","只","16,130",
"202501","01062090","未列名爬行动物","132","新加坡","10","一般贸易","32","江苏省","200","千克","20000","只","67,567",
"202501","01062090","未列名爬行动物","133","韩国","10","一般贸易","37","山东省","172","千克","1215","只","22,707",
"202501","01062090","未列名爬行动物","150","格鲁吉亚","10","一般贸易","32","江苏省","130","千克","15000","只","48,519",
"202501","01062090","未列名爬行动物","307","意大利","10","一般贸易","44","广东省","56","千克","5436","只","44,928",
"202501","01062090","未列名爬行动物","344","俄罗斯","10","一般贸易","32","江苏省","101","千克","8000","只","12,347",
"202501","01064910","改良种用昆虫","502","美国","10","一般贸易","44","广东省","9","千克","9600","只","1,380",
"202501","01064990","其他昆虫,改良种用除外","110","中国香港","10","一般贸易","44","广东省","1760","千克","2860000","只","25,443",
"202501","01064990","其他昆虫,改良种用除外","116","日本","10","一般贸易","21","辽宁省","1","千克","60","只","457",
"202501","01064990","其他昆虫,改良种用除外","116","日本","10","一般贸易","31","上海市","33","千克","39000","只","18,341",
"202501","01064990","其他昆虫,改良种用除外","502","美国","10","一般贸易","11","北京市","0","千克","190","只","2,003",
"202501","01064990","其他昆虫,改良种用除外","502","美国","10","一般贸易","21","辽宁省","0","千克","64","只","748",
"202501","01064990","其他昆虫,改良种用除外","502","美国","39","其他","44","广东省","0","千克","200","只","2,106",
"202501","01069090","其他活动物,改良种用除外","110","中国香港","10","一般贸易","44","广东省","22110","千克","118800","只","530,287",
"202501","01069090","其他活动物,改良种用除外","116","日本","10","一般贸易","31","上海市","467","千克","1000100","只","105,571",
"202501","01069090","其他活动物,改良种用除外","119","老挝","10","一般贸易","53","云南省","650","千克","2450","只","8,275",
"202501","01069090","其他活动物,改良种用除外","132","新加坡","10","一般贸易","32","江苏省","5500","千克","22000","只","261,932",
"202501","01069090","其他活动物,改良种用除外","133","韩国","10","一般贸易","21","辽宁省","5100","千克","199500","只","691,372",
"202501","01069090","其他活动物,改良种用除外","133","韩国","10","一般贸易","22","吉林省","6370","千克","192250","只","750,702",
"202501","01069090","其他活动物,改良种用除外","138","阿联酋","10","一般贸易","32","江苏省","85","千克","296","只","8,554",
"202501","02012000","鲜或冷的带骨牛肉","110","中国香港","10","一般贸易","50","重庆市","1418","千克","0","?","69,467",
"202501","02012000","鲜或冷的带骨牛肉","502","美国","10","一般贸易","11","北京市","477","千克","0","?","81,595",
"202501","02012000","鲜或冷的带骨牛肉","502","美国","10","一般贸易","21","辽宁省","111","千克","0","?","23,530",
"202501","02012000","鲜或冷的带骨牛肉","502","美国","10","一般贸易","31","上海市","4626","千克","0","?","1,056,621",
"202501","02012000","鲜或冷的带骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","14398","千克","0","?","2,452,671",
"202501","02012000","鲜或冷的带骨牛肉","601","澳大利亚","10","一般贸易","37","山东省","291","千克","0","?","54,777",
"202501","02012000","鲜或冷的带骨牛肉","609","新西兰","10","一般贸易","12","天津市","498","千克","0","?","67,363",
"202501","02012000","鲜或冷的带骨牛肉","609","新西兰","10","一般贸易","44","广东省","292","千克","0","?","33,597",
"202501","02013000","鲜或冷的去骨牛肉","110","中国香港","10","一般贸易","44","广东省","24005","千克","0","?","1,813,135",
"202501","02013000","鲜或冷的去骨牛肉","110","中国香港","10","一般贸易","50","重庆市","15589","千克","0","?","1,919,176",
"202501","02013000","鲜或冷的去骨牛肉","340","白俄罗斯","10","一般贸易","32","江苏省","100601","千克","0","?","3,997,069",
"202501","02013000","鲜或冷的去骨牛肉","344","俄罗斯","10","一般贸易","31","上海市","64333","千克","0","?","2,830,479",
"202501","02013000","鲜或冷的去骨牛肉","402","阿根廷","10","一般贸易","31","上海市","38108","千克","0","?","1,658,323",
"202501","02013000","鲜或冷的去骨牛肉","402","阿根廷","10","一般贸易","44","广东省","24865","千克","0","?","909,928",
"202501","02013000","鲜或冷的去骨牛肉","402","阿根廷","34","海关特殊监管区域物流货物","31","上海市","255553","千克","0","?","11,340,235",
"202501","02013000","鲜或冷的去骨牛肉","444","乌拉圭","10","一般贸易","31","上海市","45210","千克","0","?","2,017,481",
"202501","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","11","北京市","13134","千克","0","?","2,202,381",
"202501","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","21","辽宁省","13463","千克","0","?","1,215,577",
"202501","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","31","上海市","1320202","千克","0","?","158,930,530",
"202501","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","44","广东省","396981","千克","0","?","36,837,848",
"202501","02013000","鲜或冷的去骨牛肉","502","美国","34","海关特殊监管区域物流货物","31","上海市","18617","千克","0","?","2,198,123",
"202501","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","439166","千克","0","?","24,836,869",
"202501","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","12","天津市","45682","千克","0","?","3,474,451",
"202501","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","3076782","千克","0","?","250,361,117",
"202501","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","444576","千克","0","?","25,041,592",
"202501","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","33","浙江省","50997","千克","0","?","2,704,861",
"202501","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","37","山东省","494592","千克","0","?","38,107,984",
"202501","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","50","重庆市","13076","千克","0","?","798,388",
"202501","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","51","四川省","12714","千克","0","?","785,912",
"202501","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","11","北京市","40216","千克","0","?","1,849,969",
"202501","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","12","天津市","55947","千克","0","?","3,023,312",
"202501","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","21","辽宁省","18809","千克","0","?","938,203",
"202501","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","31","上海市","581776","千克","0","?","28,348,178",
"202501","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","37","山东省","36692","千克","0","?","1,833,842",
"202501","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","44","广东省","20247","千克","0","?","1,672,755",
"202501","02013000","鲜或冷的去骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","31","上海市","155047","千克","0","?","7,143,650",
"202501","02022000","冻带骨牛肉","109","朝鲜","10","一般贸易","21","辽宁省","500","千克","0","?","27,897",
"202501","02022000","冻带骨牛肉","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","12000","千克","0","?","215,640",
"202501","02022000","冻带骨牛肉","234","纳米比亚","10","一般贸易","52","贵州省","10151","千克","0","?","233,622",
"202501","02022000","冻带骨牛肉","244","南非","10","一般贸易","31","上海市","322627","千克","0","?","5,866,769",
"202501","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","31","上海市","25267","千克","0","?","424,270",
"202501","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","32","江苏省","354450","千克","0","?","4,704,887",
"202501","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","37","山东省","252463","千克","0","?","3,764,416",
"202501","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","41","河南省","307239","千克","0","?","5,840,944",
"202501","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","44","广东省","19635","千克","0","?","270,861",
"202501","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","50","重庆市","39351","千克","0","?","828,109",
"202501","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","65","新疆维吾尔自治区","20260","千克","0","?","582,214",
"202501","02022000","冻带骨牛肉","344","俄罗斯","10","一般贸易","31","上海市","23174","千克","0","?","138,672",
"202501","02022000","冻带骨牛肉","344","俄罗斯","10","一般贸易","37","山东省","162200","千克","0","?","2,711,664",
"202501","02022000","冻带骨牛肉","344","俄罗斯","10","一般贸易","44","广东省","619232","千克","0","?","7,962,069",
"202501","02022000","冻带骨牛肉","344","俄罗斯","10","一般贸易","50","重庆市","11171","千克","0","?","92,483",
"202501","02022000","冻带骨牛肉","358","塞尔维亚","10","一般贸易","33","浙江省","125217","千克","0","?","1,001,237",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","11","北京市","1355346","千克","0","?","23,643,622",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","12","天津市","1577694","千克","0","?","25,818,544",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","13","河北省","303651","千克","0","?","5,082,263",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","21","辽宁省","94677","千克","0","?","2,291,154",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","31","上海市","1527525","千克","0","?","21,966,823",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","32","江苏省","303005","千克","0","?","3,850,737",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","33","浙江省","705757","千克","0","?","16,098,684",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","34","安徽省","239047","千克","0","?","3,367,810",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","35","福建省","81955","千克","0","?","1,531,643",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","37","山东省","2776728","千克","0","?","45,619,958",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","41","河南省","81064","千克","0","?","1,359,789",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","42","湖北省","1074516","千克","0","?","15,477,484",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","43","湖南省","160012","千克","0","?","3,280,073",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","44","广东省","2033722","千克","0","?","33,695,368",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","50","重庆市","1187560","千克","0","?","17,899,907",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","51","四川省","131848","千克","0","?","3,047,966",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","52","贵州省","388384","千克","0","?","7,760,725",
"202501","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","61","陕西省","991735","千克","0","?","11,658,426",
"202501","02022000","冻带骨牛肉","402","阿根廷","33","保税监管场所进出境货物","37","山东省","19318","千克","0","?","529,243",
"202501","02022000","冻带骨牛肉","402","阿根廷","34","海关特殊监管区域物流货物","31","上海市","613879","千克","0","?","13,082,943",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","12","天津市","101372","千克","0","?","2,381,330",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","31","上海市","36813","千克","0","?","698,599",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","32","江苏省","19105","千克","0","?","570,347",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","33","浙江省","95630","千克","0","?","2,030,770",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","37","山东省","18292","千克","0","?","447,043",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","42","湖北省","38699","千克","0","?","1,182,185",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","44","广东省","251115","千克","0","?","6,571,527",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","50","重庆市","203280","千克","0","?","5,994,917",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","61","陕西省","121940","千克","0","?","3,427,623",
"202501","02022000","冻带骨牛肉","412","智利","10","一般贸易","63","青海省","39450","千克","0","?","1,163,466",
"202501","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","11","北京市","49350","千克","0","?","713,329",
"202501","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","12","天津市","417902","千克","0","?","5,671,597",
"202501","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","31","上海市","48756","千克","0","?","280,367",
"202501","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","34","安徽省","316033","千克","0","?","6,177,534",
"202501","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","37","山东省","100237","千克","0","?","2,452,655",
"202501","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","43","湖南省","24391","千克","0","?","140,259",
"202501","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","52","贵州省","21603","千克","0","?","233,756",
"202501","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","61","陕西省","24260","千克","0","?","395,204",
"202501","02022000","冻带骨牛肉","431","尼加拉瓜","10","一般贸易","44","广东省","46002","千克","0","?","550,307",
"202501","02022000","冻带骨牛肉","432","巴拿马","10","一般贸易","43","湖南省","23339","千克","0","?","689,544",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","11","北京市","180917","千克","0","?","2,535,419",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","12","天津市","1642951","千克","0","?","32,155,478",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","13","河北省","101231","千克","0","?","1,084,737",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","21","辽宁省","445430","千克","0","?","7,663,599",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","31","上海市","2659938","千克","0","?","48,943,882",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","32","江苏省","175303","千克","0","?","2,451,289",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","33","浙江省","281824","千克","0","?","5,012,252",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","34","安徽省","172023","千克","0","?","2,045,402",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","35","福建省","123558","千克","0","?","3,466,050",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","37","山东省","1820661","千克","0","?","34,101,975",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","41","河南省","69989","千克","0","?","847,407",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","42","湖北省","338503","千克","0","?","4,963,093",
"202501","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","43","湖南省","51767","千克","0","?","1,139,319",
