"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"202301","01061990","未列名哺乳动物,改良种用除外","305","法国","10","一般贸易","31","上海市","0","千克","5","只","6,965",
"202301","01061990","未列名哺乳动物,改良种用除外","305","法国","10","一般贸易","32","江苏省","1","千克","85","只","202,046",
"202301","01061990","未列名哺乳动物,改良种用除外","307","意大利","10","一般贸易","32","江苏省","0","千克","4","只","836",
"202301","01061990","未列名哺乳动物,改良种用除外","312","西班牙","10","一般贸易","32","江苏省","2","千克","92","只","282,456",
"202301","01061990","未列名哺乳动物,改良种用除外","318","芬兰","10","一般贸易","32","江苏省","0","千克","3","只","627",
"202301","01061990","未列名哺乳动物,改良种用除外","326","挪威","10","一般贸易","11","北京市","3","千克","130","只","13,582",
"202301","01061990","未列名哺乳动物,改良种用除外","331","瑞士","10","一般贸易","32","江苏省","0","千克","18","只","71,130",
"202301","01061990","未列名哺乳动物,改良种用除外","344","俄罗斯","10","一般贸易","32","江苏省","14","千克","300","只","722,695",
"202301","01061990","未列名哺乳动物,改良种用除外","501","加拿大","10","一般贸易","31","上海市","0","千克","10","只","20,895",
"202301","01061990","未列名哺乳动物,改良种用除外","501","加拿大","10","一般贸易","37","山东省","110","千克","10","只","37,114",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","11","北京市","38","千克","985","只","1,303,502",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","31","上海市","5","千克","220","只","875,573",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","32","江苏省","29","千克","1482","只","2,332,531",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","34","安徽省","1411","千克","90","只","127,321",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","37","山东省","1174","千克","104","只","80,128",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","44","广东省","0","千克","4","只","24,381",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","39","其他","11","北京市","0","千克","31","只","90,998",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","39","其他","31","上海市","1","千克","30","只","44,151",
"202301","01061990","未列名哺乳动物,改良种用除外","502","美国","39","其他","32","江苏省","0","千克","2","只","403",
"202301","01062019","其他改良种用爬行动物","143","中国台湾","10","一般贸易","35","福建省","4428","千克","2460","只","111,361",
"202301","01062020","食用爬行动物","110","中国香港","10","一般贸易","44","广东省","2130","千克","2485","只","114,279",
"202301","01062020","食用爬行动物","116","日本","10","一般贸易","33","浙江省","8500","千克","7210","只","1,376,643",
"202301","01062020","食用爬行动物","133","韩国","10","一般贸易","33","浙江省","1500","千克","1835","只","251,596",
"202301","01062020","食用爬行动物","141","越南","10","一般贸易","44","广东省","49200","千克","32834","只","3,868,000",
"202301","01062020","食用爬行动物","141","越南","10","一般贸易","45","广西壮族自治区","30775","千克","25661","只","1,685,858",
"202301","01062020","食用爬行动物","141","越南","19","边境小额贸易","45","广西壮族自治区","18181","千克","10710","只","1,636,290",
"202301","01062090","未列名爬行动物","112","印度尼西亚","10","一般贸易","31","上海市","710","千克","87200","只","123,698",
"202301","01062090","未列名爬行动物","116","日本","10","一般贸易","44","广东省","103","千克","359","只","181,825",
"202301","01062090","未列名爬行动物","118","科威特","10","一般贸易","46","海南省","45","千克","9000","只","21,394",
"202301","01062090","未列名爬行动物","132","新加坡","10","一般贸易","31","上海市","250","千克","32530","只","45,273",
"202301","01062090","未列名爬行动物","132","新加坡","10","一般贸易","46","海南省","90","千克","15000","只","48,443",
"202301","01062090","未列名爬行动物","304","德国","10","一般贸易","44","广东省","5","千克","10","只","24,224",
"202301","01062090","未列名爬行动物","307","意大利","10","一般贸易","44","广东省","160","千克","6000","只","48,849",
"202301","01064910","改良种用昆虫","502","美国","10","一般贸易","44","广东省","6","千克","8600","只","1,198",
"202301","01064910","改良种用昆虫","502","美国","39","其他","44","广东省","0","千克","160","只","1,259",
"202301","01064990","其他昆虫,改良种用除外","110","中国香港","10","一般贸易","44","广东省","1430","千克","2200000","只","18,698",
"202301","01064990","其他昆虫,改良种用除外","116","日本","10","一般贸易","31","上海市","134","千克","187650","只","43,848",
"202301","01064990","其他昆虫,改良种用除外","305","法国","10","一般贸易","44","广东省","0","千克","640","只","3,088",
"202301","01064990","其他昆虫,改良种用除外","502","美国","39","其他","33","浙江省","0","千克","60","只","9,181",
"202301","01069090","其他活动物,改良种用除外","110","中国香港","10","一般贸易","44","广东省","23700","千克","142200","只","317,889",
"202301","01069090","其他活动物,改良种用除外","133","韩国","10","一般贸易","22","吉林省","5425","千克","144355","只","893,351",
"202301","01069090","其他活动物,改良种用除外","502","美国","39","其他","33","浙江省","0","千克","31","只","2,744",
"202301","02012000","鲜或冷的带骨牛肉","502","美国","10","一般贸易","11","北京市","178","千克","0","?","26,193",
"202301","02012000","鲜或冷的带骨牛肉","502","美国","10","一般贸易","21","辽宁省","923","千克","0","?","238,526",
"202301","02012000","鲜或冷的带骨牛肉","502","美国","10","一般贸易","31","上海市","7143","千克","0","?","1,817,848",
"202301","02012000","鲜或冷的带骨牛肉","502","美国","10","一般贸易","44","广东省","1558","千克","0","?","448,873",
"202301","02012000","鲜或冷的带骨牛肉","502","美国","10","一般贸易","53","云南省","274","千克","0","?","23,716",
"202301","02012000","鲜或冷的带骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","12817","千克","0","?","2,621,722",
"202301","02012000","鲜或冷的带骨牛肉","609","新西兰","10","一般贸易","12","天津市","1761","千克","0","?","149,256",
"202301","02012000","鲜或冷的带骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","31","上海市","836","千克","0","?","55,875",
"202301","02013000","鲜或冷的去骨牛肉","344","俄罗斯","10","一般贸易","31","上海市","19775","千克","0","?","936,708",
"202301","02013000","鲜或冷的去骨牛肉","402","阿根廷","10","一般贸易","31","上海市","147963","千克","0","?","7,172,302",
"202301","02013000","鲜或冷的去骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","31","上海市","10312","千克","0","?","835,088",
"202301","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","21","辽宁省","44981","千克","0","?","5,772,336",
"202301","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","31","上海市","54336","千克","0","?","6,283,350",
"202301","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","44","广东省","1253823","千克","0","?","128,546,116",
"202301","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","53","云南省","90","千克","0","?","10,832",
"202301","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","11614","千克","0","?","654,914",
"202301","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","21","辽宁省","24676","千克","0","?","1,361,114",
"202301","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","1691800","千克","0","?","167,456,738",
"202301","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","258587","千克","0","?","16,258,938",
"202301","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","35","福建省","23971","千克","0","?","1,172,414",
"202301","02013000","鲜或冷的去骨牛肉","601","澳大利亚","33","保税监管场所进出境货物","31","上海市","17242","千克","0","?","1,601,101",
"202301","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","11","北京市","16515","千克","0","?","854,963",
"202301","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","12","天津市","43516","千克","0","?","2,762,209",
"202301","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","23","黑龙江省","2238","千克","0","?","322,899",
"202301","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","31","上海市","349776","千克","0","?","19,064,191",
"202301","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","44","广东省","26660","千克","0","?","1,464,658",
"202301","02013000","鲜或冷的去骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","31","上海市","19843","千克","0","?","959,200",
"202301","02021000","冻整头及半头牛肉","609","新西兰","10","一般贸易","37","山东省","13852","千克","0","?","260,364",
"202301","02022000","冻带骨牛肉","234","纳米比亚","10","一般贸易","37","山东省","49339","千克","0","?","737,224",
"202301","02022000","冻带骨牛肉","321","匈牙利","10","一般贸易","32","江苏省","58869","千克","0","?","1,196,896",
"202301","02022000","冻带骨牛肉","321","匈牙利","10","一般贸易","37","山东省","39923","千克","0","?","1,154,445",
"202301","02022000","冻带骨牛肉","321","匈牙利","10","一般贸易","44","广东省","42716","千克","0","?","397,719",
"202301","02022000","冻带骨牛肉","335","拉脱维亚","10","一般贸易","33","浙江省","45683","千克","0","?","1,391,549",
"202301","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","11","北京市","41655","千克","0","?","1,329,206",
"202301","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","33","浙江省","19756","千克","0","?","707,193",
"202301","02022000","冻带骨牛肉","340","白俄罗斯","10","一般贸易","44","广东省","20047","千克","0","?","653,218",
"202301","02022000","冻带骨牛肉","344","俄罗斯","10","一般贸易","37","山东省","17170","千克","0","?","780,763",
"202301","02022000","冻带骨牛肉","344","俄罗斯","10","一般贸易","44","广东省","93065","千克","0","?","1,032,102",
"202301","02022000","冻带骨牛肉","358","塞尔维亚","10","一般贸易","33","浙江省","45205","千克","0","?","463,893",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","11","北京市","190511","千克","0","?","2,508,206",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","12","天津市","1113646","千克","0","?","12,087,907",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","13","河北省","49978","千克","0","?","1,441,805",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","31","上海市","1771414","千克","0","?","19,977,028",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","32","江苏省","205825","千克","0","?","2,798,072",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","33","浙江省","256525","千克","0","?","4,143,039",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","34","安徽省","283412","千克","0","?","3,497,510",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","35","福建省","20017","千克","0","?","589,968",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","37","山东省","972237","千克","0","?","13,368,288",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","41","河南省","73855","千克","0","?","2,240,267",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","42","湖北省","157202","千克","0","?","2,595,087",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","43","湖南省","420172","千克","0","?","5,569,598",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","44","广东省","1755531","千克","0","?","21,167,728",
"202301","02022000","冻带骨牛肉","402","阿根廷","10","一般贸易","52","贵州省","26051","千克","0","?","962,210",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","12","天津市","93653","千克","0","?","2,571,458",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","31","上海市","18491","千克","0","?","574,833",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","32","江苏省","18965","千克","0","?","510,077",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","33","浙江省","55013","千克","0","?","1,534,011",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","35","福建省","76015","千克","0","?","2,039,729",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","37","山东省","159596","千克","0","?","4,336,945",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","42","湖北省","199972","千克","0","?","5,316,510",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","43","湖南省","95182","千克","0","?","2,670,222",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","44","广东省","52074","千克","0","?","1,564,871",
"202301","02022000","冻带骨牛肉","412","智利","10","一般贸易","52","贵州省","133025","千克","0","?","3,554,865",
"202301","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","11","北京市","16090","千克","0","?","377,787",
"202301","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","12","天津市","21029","千克","0","?","214,337",
"202301","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","32","江苏省","141182","千克","0","?","2,810,234",
"202301","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","33","浙江省","43012","千克","0","?","492,733",
"202301","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","37","山东省","50001","千克","0","?","2,160,789",
"202301","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","42","湖北省","42084","千克","0","?","183,729",
"202301","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","44","广东省","70688","千克","0","?","2,344,430",
"202301","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","65","新疆维吾尔自治区","1260","千克","0","?","26,322",
"202301","02022000","冻带骨牛肉","432","巴拿马","10","一般贸易","12","天津市","23599","千克","0","?","739,284",
"202301","02022000","冻带骨牛肉","432","巴拿马","10","一般贸易","44","广东省","22225","千克","0","?","563,274",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","11","北京市","204948","千克","0","?","6,077,702",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","12","天津市","2091735","千克","0","?","31,597,529",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","13","河北省","66508","千克","0","?","1,851,392",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","15","内蒙古自治区","104565","千克","0","?","3,506,842",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","21","辽宁省","519754","千克","0","?","8,303,335",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","31","上海市","906462","千克","0","?","18,276,988",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","32","江苏省","138995","千克","0","?","1,951,955",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","33","浙江省","732280","千克","0","?","12,614,536",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","34","安徽省","333781","千克","0","?","7,401,717",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","35","福建省","310073","千克","0","?","9,586,779",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","37","山东省","1784465","千克","0","?","40,101,880",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","41","河南省","72350","千克","0","?","1,987,937",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","42","湖北省","101270","千克","0","?","2,511,581",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","44","广东省","1657140","千克","0","?","25,029,680",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","46","海南省","223334","千克","0","?","2,051,451",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","50","重庆市","179376","千克","0","?","4,627,532",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","51","四川省","137470","千克","0","?","3,245,001",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","52","贵州省","934153","千克","0","?","22,983,702",
"202301","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","62","甘肃省","42085","千克","0","?","996,616",
"202301","02022000","冻带骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","13","河北省","103476","千克","0","?","2,572,687",
"202301","02022000","冻带骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","37","山东省","7826","千克","0","?","163,525",
"202301","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","31","上海市","71337","千克","0","?","2,108,521",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","11","北京市","168647","千克","0","?","5,098,349",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","12","天津市","314357","千克","0","?","10,561,930",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","21","辽宁省","27547","千克","0","?","3,391,486",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","31","上海市","236088","千克","0","?","21,353,096",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","32","江苏省","70106","千克","0","?","7,008,897",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","33","浙江省","27288","千克","0","?","2,807,537",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","35","福建省","41725","千克","0","?","2,549,439",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","36","江西省","20965","千克","0","?","595,756",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","37","山东省","234391","千克","0","?","6,298,129",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","41","河南省","111119","千克","0","?","4,283,692",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","43","湖南省","15626","千克","0","?","1,154,324",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","44","广东省","470411","千克","0","?","20,824,820",
"202301","02022000","冻带骨牛肉","502","美国","10","一般贸易","46","海南省","23891","千克","0","?","2,833,150",
"202301","02022000","冻带骨牛肉","502","美国","34","海关特殊监管区域物流货物","31","上海市","3889","千克","0","?","324,286",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","501301","千克","0","?","8,732,745",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","12","天津市","516689","千克","0","?","7,107,823",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","21","辽宁省","126321","千克","0","?","1,147,065",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","241228","千克","0","?","13,373,346",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","140314","千克","0","?","8,877,275",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","33","浙江省","132843","千克","0","?","5,054,099",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","34","安徽省","49173","千克","0","?","376,738",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","35","福建省","302059","千克","0","?","9,925,630",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","37","山东省","1175624","千克","0","?","18,399,946",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","43","湖南省","157907","千克","0","?","1,173,973",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","44","广东省","20521","千克","0","?","1,480,390",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","50","重庆市","50435","千克","0","?","3,326,590",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","51","四川省","92580","千克","0","?","1,196,659",
"202301","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","52","贵州省","49587","千克","0","?","397,876",
"202301","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","31","上海市","36386","千克","0","?","1,925,121",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","11","北京市","259181","千克","0","?","6,825,179",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","12","天津市","797138","千克","0","?","10,986,691",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","21","辽宁省","1204078","千克","0","?","22,559,036",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","23","黑龙江省","3505","千克","0","?","66,591",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","31","上海市","449240","千克","0","?","19,495,405",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","32","江苏省","205841","千克","0","?","4,010,342",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","33","浙江省","12014","千克","0","?","686,155",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","34","安徽省","19147","千克","0","?","1,363,460",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","35","福建省","242525","千克","0","?","5,223,959",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","36","江西省","94592","千克","0","?","2,517,705",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","37","山东省","1124473","千克","0","?","26,714,794",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","42","湖北省","8159","千克","0","?","205,904",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","43","湖南省","311969","千克","0","?","9,275,853",
"202301","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","44","广东省","204666","千克","0","?","5,904,002",
