"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"201801","01062020","食用爬行动物","141","越南","19","边境小额贸易","45","广西壮族自治区","64180","千克","38542","只","4,777,964",
"201801","01062020","食用爬行动物","143","中国台湾","10","一般贸易","35","福建省","2772","千克","1848","只","36,737",
"201801","01062020","食用爬行动物","143","中国台湾","39","其他","35","福建省","1328","千克","913","只","17,600",
"201801","01062020","食用爬行动物","312","西班牙","10","一般贸易","35","福建省","5","千克","500","只","7,819",
"201801","01062090","未列名爬行动物","112","印度尼西亚","10","一般贸易","31","上海市","1395","千克","67500","只","75,810",
"201801","01062090","未列名爬行动物","118","科威特","10","一般贸易","46","海南省","42","千克","5154","只","39,473",
"201801","01062090","未列名爬行动物","132","新加坡","10","一般贸易","31","上海市","22","千克","2200","只","2,907",
"201801","01062090","未列名爬行动物","133","韩国","10","一般贸易","46","海南省","75","千克","500","只","7,267",
"201801","01062090","未列名爬行动物","141","越南","19","边境小额贸易","45","广西壮族自治区","15500","千克","1000","只","460,810",
"201801","01062090","未列名爬行动物","143","中国台湾","10","一般贸易","46","海南省","135","千克","17970","只","43,012",
"201801","01062090","未列名爬行动物","344","俄罗斯","10","一般贸易","31","上海市","110","千克","11000","只","11,627",
"201801","01062090","未列名爬行动物","434","秘鲁","10","一般贸易","44","广东省","685","千克","30300","只","301,171",
"201801","01062090","未列名爬行动物","502","美国","10","一般贸易","44","广东省","165","千克","1046","只","19,800",
"201801","01063210","改良种用鹦形目鸟","424","圭亚那","10","一般贸易","44","广东省","490","千克","473","只","1,026,553",
"201801","01063210","改良种用鹦形目鸟","441","苏里南","10","一般贸易","12","天津市","220","千克","139","只","475,114",
"201801","01063290","其他鹦形目鸟，改良种用除外","132","新加坡","10","一般贸易","21","辽宁省","300","千克","162","只","1,057,056",
"201801","01063910","其他改良种用鸟","335","拉脱维亚","10","一般贸易","13","河北省","100","千克","18","只","3,389,501",
"201801","01063910","其他改良种用鸟","335","拉脱维亚","10","一般贸易","21","辽宁省","8","千克","2","只","750,970",
"201801","01063910","其他改良种用鸟","441","苏里南","10","一般贸易","12","天津市","70","千克","47","只","331,984",
"201801","01063990","未列名鸟","116","日本","10","一般贸易","37","山东省","20","千克","20","只","264,099",
"201801","01063990","未列名鸟","229","马里","10","一般贸易","12","天津市","1241","千克","2595","只","3,119,149",
"201801","01064190","其他蜂,改良种用除外","301","比利时","10","一般贸易","37","山东省","53","千克","6000","只","93,871",
"201801","01064190","其他蜂,改良种用除外","353","斯洛伐克","10","一般贸易","11","北京市","736","千克","64000","只","120,343",
"201801","01064910","改良种用昆虫","502","美国","10","一般贸易","44","广东省","1","千克","1480","只","1,166",
"201801","01064990","其他昆虫,改良种用除外","315","奥地利","39","其他","31","上海市","2","千克","82","只","636",
"201801","01064990","其他昆虫,改良种用除外","502","美国","39","其他","11","北京市","1","千克","2580","只","7,447",
"201801","01064990","其他昆虫,改良种用除外","502","美国","39","其他","31","上海市","8","千克","366","只","9,521",
"201801","01069090","其他活动物,改良种用除外","112","印度尼西亚","10","一般贸易","31","上海市","300","千克","1000","只","31,382",
"201801","01069090","其他活动物,改良种用除外","121","中国澳门","10","一般贸易","44","广东省","9000","千克","45000","只","38,040",
"201801","01069090","其他活动物,改良种用除外","133","韩国","10","一般贸易","22","吉林省","2844","千克","142200","只","405,652",
"201801","01069090","其他活动物,改良种用除外","502","美国","39","其他","11","北京市","0","千克","30","只","492",
"201801","02012000","鲜或冷的带骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","24773","千克","0","?","1,682,843",
"201801","02012000","鲜或冷的带骨牛肉","609","新西兰","10","一般贸易","31","上海市","201","千克","0","?","22,059",
"201801","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","31","上海市","10882","千克","0","?","1,516,326",
"201801","02013000","鲜或冷的去骨牛肉","502","美国","10","一般贸易","32","江苏省","3920","千克","0","?","424,756",
"201801","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","12","天津市","31002","千克","0","?","1,163,874",
"201801","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","350597","千克","0","?","26,124,002",
"201801","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","29260","千克","0","?","1,157,585",
"201801","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","37","山东省","12996","千克","0","?","409,046",
"201801","02013000","鲜或冷的去骨牛肉","601","澳大利亚","10","一般贸易","44","广东省","25485","千克","0","?","980,344",
"201801","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","13","河北省","53595","千克","0","?","1,946,706",
"201801","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","21","辽宁省","12867","千克","0","?","546,509",
"201801","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","23","黑龙江省","25920","千克","0","?","918,888",
"201801","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","31","上海市","51924","千克","0","?","2,514,068",
"201801","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","32","江苏省","30291","千克","0","?","1,317,273",
"201801","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","37","山东省","20068","千克","0","?","831,151",
"201801","02013000","鲜或冷的去骨牛肉","609","新西兰","10","一般贸易","44","广东省","11747","千克","0","?","462,399",
"201801","02013000","鲜或冷的去骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","21","辽宁省","26272","千克","0","?","1,015,255",
"201801","02022000","冻带骨牛肉","110","中国香港","10","一般贸易","43","湖南省","5000","千克","0","?","253,500",
"201801","02022000","冻带骨牛肉","244","南非","10","一般贸易","31","上海市","23280","千克","0","?","99,970",
"201801","02022000","冻带骨牛肉","244","南非","10","一般贸易","43","湖南省","19644","千克","0","?","616,453",
"201801","02022000","冻带骨牛肉","412","智利","10","一般贸易","12","天津市","56956","千克","0","?","913,927",
"201801","02022000","冻带骨牛肉","412","智利","10","一般贸易","21","辽宁省","4683","千克","0","?","34,505",
"201801","02022000","冻带骨牛肉","412","智利","10","一般贸易","31","上海市","23546","千克","0","?","817,610",
"201801","02022000","冻带骨牛肉","412","智利","10","一般贸易","33","浙江省","41982","千克","0","?","920,819",
"201801","02022000","冻带骨牛肉","412","智利","10","一般贸易","37","山东省","10075","千克","0","?","72,571",
"201801","02022000","冻带骨牛肉","412","智利","10","一般贸易","44","广东省","118219","千克","0","?","2,417,225",
"201801","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","31","上海市","143809","千克","0","?","2,073,711",
"201801","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","34","安徽省","26703","千克","0","?","187,062",
"201801","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","44","广东省","22497","千克","0","?","101,070",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","11","北京市","1250179","千克","0","?","17,009,578",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","12","天津市","1999965","千克","0","?","25,803,861",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","15","内蒙古自治区","25917","千克","0","?","661,188",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","21","辽宁省","160791","千克","0","?","1,748,654",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","22","吉林省","49548","千克","0","?","966,848",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","23","黑龙江省","51662","千克","0","?","1,199,555",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","31","上海市","627459","千克","0","?","9,429,430",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","32","江苏省","153657","千克","0","?","3,356,695",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","33","浙江省","108767","千克","0","?","2,343,376",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","34","安徽省","259699","千克","0","?","3,277,178",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","35","福建省","405171","千克","0","?","6,366,780",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","37","山东省","1098791","千克","0","?","16,200,715",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","43","湖南省","212501","千克","0","?","4,552,978",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","44","广东省","896580","千克","0","?","12,981,239",
"201801","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","51","四川省","25959","千克","0","?","550,449",
"201801","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","21","辽宁省","154284","千克","0","?","3,067,747",
"201801","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","37","山东省","17529","千克","0","?","444,165",
"201801","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","45","广西壮族自治区","54151","千克","0","?","1,092,023",
"201801","02022000","冻带骨牛肉","502","美国","10","一般贸易","11","北京市","411","千克","0","?","68,902",
"201801","02022000","冻带骨牛肉","502","美国","10","一般贸易","12","天津市","14452","千克","0","?","477,405",
"201801","02022000","冻带骨牛肉","502","美国","10","一般贸易","21","辽宁省","31952","千克","0","?","1,937,329",
"201801","02022000","冻带骨牛肉","502","美国","10","一般贸易","31","上海市","12504","千克","0","?","1,092,910",
"201801","02022000","冻带骨牛肉","502","美国","10","一般贸易","32","江苏省","8787","千克","0","?","452,113",
"201801","02022000","冻带骨牛肉","502","美国","10","一般贸易","44","广东省","4388","千克","0","?","341,936",
"201801","02022000","冻带骨牛肉","502","美国","10","一般贸易","50","重庆市","1415","千克","0","?","84,147",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","156652","千克","0","?","3,396,868",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","12","天津市","446280","千克","0","?","4,554,933",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","13","河北省","12508","千克","0","?","148,748",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","15","内蒙古自治区","35177","千克","0","?","512,481",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","21","辽宁省","12007","千克","0","?","90,898",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","23","黑龙江省","25999","千克","0","?","300,719",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","235126","千克","0","?","7,546,260",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","235830","千克","0","?","10,346,088",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","33","浙江省","4035","千克","0","?","200,090",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","34","安徽省","24501","千克","0","?","178,052",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","35","福建省","287802","千克","0","?","7,875,235",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","37","山东省","94602","千克","0","?","1,390,829",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","43","湖南省","31883","千克","0","?","410,737",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","44","广东省","145881","千克","0","?","1,165,096",
"201801","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","50","重庆市","2581","千克","0","?","44,481",
"201801","02022000","冻带骨牛肉","601","澳大利亚","33","保税监管场所进出境货物","37","山东省","109354","千克","0","?","2,025,729",
"201801","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","21","辽宁省","103078","千克","0","?","984,907",
"201801","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","37","山东省","201085","千克","0","?","2,929,769",
"201801","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","42","湖北省","242","千克","0","?","14,709",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","11","北京市","182225","千克","0","?","4,795,769",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","12","天津市","106601","千克","0","?","2,466,516",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","21","辽宁省","648427","千克","0","?","16,042,001",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","23","黑龙江省","43792","千克","0","?","800,321",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","31","上海市","243135","千克","0","?","10,601,153",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","32","江苏省","85282","千克","0","?","1,754,911",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","35","福建省","19916","千克","0","?","942,449",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","37","山东省","574633","千克","0","?","9,045,284",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","43","湖南省","19035","千克","0","?","812,336",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","44","广东省","438345","千克","0","?","4,317,326",
"201801","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","51","四川省","1514","千克","0","?","79,293",
"201801","02022000","冻带骨牛肉","609","新西兰","33","保税监管场所进出境货物","37","山东省","89688","千克","0","?","955,277",
"201801","02022000","冻带骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","21","辽宁省","270569","千克","0","?","3,019,036",
"201801","02022000","冻带骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","37","山东省","7741","千克","0","?","110,844",
"201801","02023000","冻去骨牛肉","110","中国香港","10","一般贸易","22","吉林省","12495","千克","0","?","899,107",
"201801","02023000","冻去骨牛肉","110","中国香港","10","一般贸易","43","湖南省","8500","千克","0","?","610,513",
"201801","02023000","冻去骨牛肉","244","南非","10","一般贸易","31","上海市","95055","千克","0","?","3,015,978",
"201801","02023000","冻去骨牛肉","244","南非","10","一般贸易","43","湖南省","197263","千克","0","?","6,138,490",
"201801","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","11","北京市","1698081","千克","0","?","50,797,290",
"201801","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","12","天津市","2185378","千克","0","?","68,763,150",
"201801","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","21","辽宁省","212732","千克","0","?","6,200,563",
"201801","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","23","黑龙江省","128254","千克","0","?","3,881,469",
"201801","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","31","上海市","3229159","千克","0","?","98,265,084",
