"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"201601","01059490","其他鸡，改良种用除外，重量＞185g","121","中国澳门","10","一般贸易","44","广东省","70460","千克","34800","只","1,353,072",
"201601","01061190","其他灵长目动物，改良种用除外","116","日本","10","一般贸易","44","广东省","690","千克","227","只","2,541,094",
"201601","01061190","其他灵长目动物，改良种用除外","143","中国台湾","10","一般贸易","45","广西壮族自治区","22","千克","4","只","88,822",
"201601","01061190","其他灵长目动物，改良种用除外","502","美国","10","一般贸易","44","广东省","8164","千克","1200","只","10,081,656",
"201601","01061190","其他灵长目动物，改良种用除外","502","美国","10","一般贸易","45","广西壮族自治区","1170","千克","420","只","4,373,944",
"201601","01061190","其他灵长目动物，改良种用除外","502","美国","10","一般贸易","46","海南省","420","千克","140","只","1,309,917",
"201601","01061229","其他海豹、海狮及海象，改良种用除外","444","乌拉圭","10","一般贸易","21","辽宁省","500","千克","24","只","899,594",
"201601","01061490","其他家兔及野兔,改良种用除外","116","日本","10","一般贸易","31","上海市","7089","千克","900","只","257,400",
"201601","01061910","其他改良种用哺乳动物","302","丹麦","10","一般贸易","11","北京市","21895","千克","9000","只","8,646,972",
"201601","01061990","未列名哺乳动物,改良种用除外","102","巴林","10","一般贸易","44","广东省","20","千克","1","只","646",
"201601","01061990","未列名哺乳动物,改良种用除外","116","日本","10","一般贸易","11","北京市","295","千克","52","只","185,520",
"201601","01061990","未列名哺乳动物,改良种用除外","116","日本","10","一般贸易","32","江苏省","28","千克","31","只","30,827",
"201601","01061990","未列名哺乳动物,改良种用除外","116","日本","10","一般贸易","44","广东省","12","千克","3","只","1,939",
"201601","01061990","未列名哺乳动物,改良种用除外","119","老挝","10","一般贸易","44","广东省","22","千克","1","只","646",
"201601","01061990","未列名哺乳动物,改良种用除外","122","马来西亚","10","一般贸易","44","广东省","147","千克","19","只","12,279",
"201601","01061990","未列名哺乳动物,改良种用除外","122","马来西亚","10","一般贸易","53","云南省","8","千克","4","只","2,585",
"201601","01061990","未列名哺乳动物,改良种用除外","125","尼泊尔","10","一般贸易","44","广东省","172","千克","6","只","3,878",
"201601","01061990","未列名哺乳动物,改良种用除外","132","新加坡","10","一般贸易","11","北京市","48","千克","190","只","73,380",
"201601","01061990","未列名哺乳动物,改良种用除外","132","新加坡","10","一般贸易","12","天津市","150","千克","5","只","120,268",
"201601","01061990","未列名哺乳动物,改良种用除外","132","新加坡","10","一般贸易","44","广东省","35","千克","1","只","646",
"201601","01061990","未列名哺乳动物,改良种用除外","133","韩国","10","一般贸易","11","北京市","299","千克","165","只","236,522",
"201601","01061990","未列名哺乳动物,改良种用除外","133","韩国","10","一般贸易","23","黑龙江省","190","千克","159","只","16,985",
"201601","01061990","未列名哺乳动物,改良种用除外","133","韩国","10","一般贸易","44","广东省","411","千克","139","只","86,713",
"201601","01061990","未列名哺乳动物,改良种用除外","133","韩国","10","一般贸易","51","四川省","16","千克","16","只","2,568",
"201601","01061990","未列名哺乳动物,改良种用除外","136","泰国","10","一般贸易","44","广东省","498","千克","69","只","41,491",
"201601","01061990","未列名哺乳动物,改良种用除外","136","泰国","10","一般贸易","53","云南省","108","千克","11","只","7,755",
"201601","01061990","未列名哺乳动物,改良种用除外","141","越南","10","一般贸易","44","广东省","4","千克","1","只","646",
"201601","01061990","未列名哺乳动物,改良种用除外","143","中国台湾","10","一般贸易","32","江苏省","200","千克","1057","只","179,180",
"201601","01061990","未列名哺乳动物,改良种用除外","304","德国","39","其他","31","上海市","2","千克","20","只","2,856",
"201601","01061990","未列名哺乳动物,改良种用除外","307","意大利","10","一般贸易","31","上海市","0","千克","3","只","194",
"201601","01061990","未列名哺乳动物,改良种用除外","309","荷兰","10","一般贸易","21","辽宁省","70","千克","20","只","70,647",
"201601","01061990","未列名哺乳动物,改良种用除外","312","西班牙","10","一般贸易","21","辽宁省","30","千克","4","只","155,423",
"201601","01061990","未列名哺乳动物,改良种用除外","330","瑞典","10","一般贸易","31","上海市","0","千克","4","只","259",
"201601","01061990","未列名哺乳动物,改良种用除外","501","加拿大","39","其他","31","上海市","0","千克","4","只","3,350",
"201601","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","11","北京市","35","千克","1182","只","1,208,488",
"201601","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","31","上海市","6","千克","145","只","288,825",
"201601","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","32","江苏省","5","千克","167","只","32,377",
"201601","01061990","未列名哺乳动物,改良种用除外","502","美国","10","一般贸易","44","广东省","5","千克","63","只","12,215",
"201601","01061990","未列名哺乳动物,改良种用除外","502","美国","39","其他","31","上海市","6","千克","57","只","11,370",
"201601","01062020","食用爬行动物","112","印度尼西亚","10","一般贸易","44","广东省","14365","千克","3471","只","458,153",
"201601","01062020","食用爬行动物","116","日本","10","一般贸易","33","浙江省","3000","千克","3640","只","239,116",
"201601","01062020","食用爬行动物","129","菲律宾","10","一般贸易","31","上海市","1914","千克","2296","只","51,485",
"201601","01062020","食用爬行动物","129","菲律宾","10","一般贸易","35","福建省","10137","千克","12200","只","262,804",
"201601","01062020","食用爬行动物","132","新加坡","10","一般贸易","33","浙江省","500","千克","750","只","34,252",
"201601","01062020","食用爬行动物","133","韩国","10","一般贸易","33","浙江省","4000","千克","4100","只","297,280",
"201601","01062020","食用爬行动物","136","泰国","10","一般贸易","44","广东省","4950","千克","3536","只","127,960",
"201601","01062020","食用爬行动物","141","越南","10","一般贸易","44","广东省","67300","千克","4200","只","2,035,719",
"201601","01062020","食用爬行动物","141","越南","19","边境小额贸易","45","广西壮族自治区","29340","千克","14670","只","1,963,620",
"201601","01062020","食用爬行动物","143","中国台湾","10","一般贸易","35","福建省","6688","千克","4599","只","86,703",
"201601","01062020","食用爬行动物","143","中国台湾","39","其他","35","福建省","3840","千克","2640","只","49,781",
"201601","01062090","未列名爬行动物","112","印度尼西亚","10","一般贸易","31","上海市","770","千克","40000","只","42,653",
"201601","01062090","未列名爬行动物","132","新加坡","10","一般贸易","31","上海市","80","千克","17800","只","21,322",
"201601","01062090","未列名爬行动物","133","韩国","10","一般贸易","46","海南省","90","千克","500","只","7,432",
"201601","01062090","未列名爬行动物","143","中国台湾","10","一般贸易","35","福建省","5504","千克","7339","只","71,354",
"201601","01062090","未列名爬行动物","143","中国台湾","10","一般贸易","46","海南省","100","千克","20000","只","19,486",
"201601","01062090","未列名爬行动物","215","埃及","10","一般贸易","31","上海市","15","千克","1000","只","1,293",
"201601","01062090","未列名爬行动物","344","俄罗斯","10","一般贸易","31","上海市","60","千克","6000","只","7,756",
"201601","01062090","未列名爬行动物","502","美国","10","一般贸易","44","广东省","546","千克","590","只","46,982",
"201601","01063210","改良种用鹦形目鸟","229","马里","10","一般贸易","53","云南省","86","千克","450","只","35,041",
"201601","01063921","食用乳鸽","110","中国香港","10","一般贸易","44","广东省","10015","千克","15300","只","313,791",
"201601","01063921","食用乳鸽","121","中国澳门","10","一般贸易","44","广东省","10375","千克","18090","只","346,964",
"201601","01063929","其他食用鸟","110","中国香港","10","一般贸易","44","广东省","14850","千克","19500","只","148,767",
"201601","01063990","未列名鸟","301","比利时","10","一般贸易","32","江苏省","136","千克","268","只","3,293,750",
"201601","01063990","未列名鸟","311","葡萄牙","10","一般贸易","12","天津市","726","千克","1451","只","1,519,039",
"201601","01064190","其他蜂,改良种用除外","353","斯洛伐克","10","一般贸易","11","北京市","580","千克","139900","只","278,252",
"201601","01064910","改良种用昆虫","502","美国","10","一般贸易","44","广东省","0","千克","360","只","427",
"201601","01064990","其他昆虫,改良种用除外","315","奥地利","39","其他","31","上海市","2","千克","1040","只","347",
"201601","01064990","其他昆虫,改良种用除外","502","美国","39","其他","31","上海市","0","千克","36","只","946",
"201601","01069090","其他活动物,改良种用除外","112","印度尼西亚","10","一般贸易","31","上海市","1108","千克","1700","只","72,114",
"201601","01069090","其他活动物,改良种用除外","121","中国澳门","10","一般贸易","44","广东省","9000","千克","45000","只","37,530",
"201601","01069090","其他活动物,改良种用除外","132","新加坡","10","一般贸易","31","上海市","24","千克","6000","只","3,879",
"201601","01069090","其他活动物,改良种用除外","133","韩国","10","一般贸易","22","吉林省","3490","千克","209400","只","157,881",
"201601","02012000","鲜、冷带骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","15170","千克","0","?","510,184",
"201601","02012000","鲜、冷带骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","24036","千克","0","?","1,238,690",
"201601","02012000","鲜、冷带骨牛肉","601","澳大利亚","10","一般贸易","44","广东省","30","千克","0","?","2,043",
"201601","02013000","鲜、冷去骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","75726","千克","0","?","2,684,295",
"201601","02013000","鲜、冷去骨牛肉","601","澳大利亚","10","一般贸易","15","内蒙古自治区","22944","千克","0","?","884,882",
"201601","02013000","鲜、冷去骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","215162","千克","0","?","12,802,892",
"201601","02013000","鲜、冷去骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","1151","千克","0","?","115,948",
"201601","02013000","鲜、冷去骨牛肉","601","澳大利亚","10","一般贸易","33","浙江省","2343","千克","0","?","95,214",
"201601","02013000","鲜、冷去骨牛肉","601","澳大利亚","10","一般贸易","44","广东省","56937","千克","0","?","2,391,255",
"201601","02013000","鲜、冷去骨牛肉","601","澳大利亚","10","一般贸易","50","重庆市","637794","千克","0","?","14,397,574",
"201601","02022000","冻带骨牛肉","412","智利","10","一般贸易","12","天津市","25772","千克","0","?","595,834",
"201601","02022000","冻带骨牛肉","412","智利","10","一般贸易","35","福建省","40468","千克","0","?","903,259",
"201601","02022000","冻带骨牛肉","412","智利","10","一般贸易","37","山东省","57903","千克","0","?","1,313,643",
"201601","02022000","冻带骨牛肉","412","智利","34","海关特殊监管区域物流货物","12","天津市","12693","千克","0","?","313,989",
"201601","02022000","冻带骨牛肉","415","哥斯达黎加","10","一般贸易","31","上海市","32748","千克","0","?","498,775",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","11","北京市","552406","千克","0","?","9,848,945",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","12","天津市","1033873","千克","0","?","18,636,030",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","15","内蒙古自治区","23833","千克","0","?","617,941",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","21","辽宁省","67422","千克","0","?","541,564",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","23","黑龙江省","17938","千克","0","?","411,538",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","31","上海市","455600","千克","0","?","7,596,219",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","32","江苏省","53314","千克","0","?","224,626",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","33","浙江省","18670","千克","0","?","404,200",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","34","安徽省","123198","千克","0","?","2,158,145",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","35","福建省","74817","千克","0","?","2,021,635",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","37","山东省","151132","千克","0","?","2,805,025",
"201601","02022000","冻带骨牛肉","444","乌拉圭","10","一般贸易","44","广东省","166877","千克","0","?","2,469,049",
"201601","02022000","冻带骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","12","天津市","24872","千克","0","?","485,391",
"201601","02022000","冻带骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","23","黑龙江省","130385","千克","0","?","2,748,758",
"201601","02022000","冻带骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","31","上海市","21494","千克","0","?","458,393",
"201601","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","12","天津市","92318","千克","0","?","1,702,181",
"201601","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","21","辽宁省","381469","千克","0","?","5,533,303",
"201601","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","31","上海市","236821","千克","0","?","2,065,253",
"201601","02022000","冻带骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","37","山东省","4565","千克","0","?","32,549",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","119718","千克","0","?","5,114,421",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","12","天津市","546572","千克","0","?","10,298,834",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","13","河北省","986","千克","0","?","9,588",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","15","内蒙古自治区","245451","千克","0","?","5,842,634",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","307010","千克","0","?","8,760,867",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","197845","千克","0","?","7,704,066",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","33","浙江省","21485","千克","0","?","568,199",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","34","安徽省","48981","千克","0","?","389,215",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","35","福建省","440898","千克","0","?","13,407,660",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","37","山东省","44449","千克","0","?","351,986",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","41","河南省","49025","千克","0","?","170,494",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","44","广东省","107291","千克","0","?","3,391,245",
"201601","02022000","冻带骨牛肉","601","澳大利亚","10","一般贸易","50","重庆市","746679","千克","0","?","13,494,102",
"201601","02022000","冻带骨牛肉","601","澳大利亚","33","保税监管场所进出境货物","12","天津市","195234","千克","0","?","3,990,407",
"201601","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","12","天津市","208228","千克","0","?","5,131,789",
"201601","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","21","辽宁省","164941","千克","0","?","1,276,813",
"201601","02022000","冻带骨牛肉","601","澳大利亚","34","海关特殊监管区域物流货物","37","山东省","205708","千克","0","?","3,154,099",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","11","北京市","52108","千克","0","?","1,924,688",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","12","天津市","96156","千克","0","?","2,248,632",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","13","河北省","143977","千克","0","?","3,089,050",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","21","辽宁省","13152","千克","0","?","662,972",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","31","上海市","230767","千克","0","?","7,357,580",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","32","江苏省","34732","千克","0","?","1,704,083",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","35","福建省","70194","千克","0","?","2,255,479",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","37","山东省","267759","千克","0","?","4,101,986",
"201601","02022000","冻带骨牛肉","609","新西兰","10","一般贸易","44","广东省","92548","千克","0","?","3,301,102",
"201601","02022000","冻带骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","21","辽宁省","164589","千克","0","?","3,550,482",
"201601","02022000","冻带骨牛肉","609","新西兰","34","海关特殊监管区域物流货物","37","山东省","2023","千克","0","?","71,689",
"201601","02023000","冻去骨牛肉","109","朝鲜","19","边境小额贸易","21","辽宁省","75000","千克","0","?","3,931,742",
"201601","02023000","冻去骨牛肉","110","中国香港","10","一般贸易","22","吉林省","12075","千克","0","?","555,614",
"201601","02023000","冻去骨牛肉","110","中国香港","10","一般贸易","43","湖南省","260825","千克","0","?","18,452,486",
"201601","02023000","冻去骨牛肉","321","匈牙利","10","一般贸易","31","上海市","12020","千克","0","?","461,082",
"201601","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","11","北京市","1088414","千克","0","?","34,097,296",
"201601","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","12","天津市","688519","千克","0","?","20,501,411",
"201601","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","21","辽宁省","26890","千克","0","?","1,063,673",
"201601","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","31","上海市","707365","千克","0","?","22,104,283",
"201601","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","32","江苏省","75973","千克","0","?","2,745,247",
"201601","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","35","福建省","60546","千克","0","?","2,018,487",
"201601","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","37","山东省","289625","千克","0","?","9,596,459",
"201601","02023000","冻去骨牛肉","402","阿根廷","10","一般贸易","44","广东省","281113","千克","0","?","8,968,578",
"201601","02023000","冻去骨牛肉","402","阿根廷","33","保税监管场所进出境货物","31","上海市","76319","千克","0","?","2,923,605",
"201601","02023000","冻去骨牛肉","402","阿根廷","34","海关特殊监管区域物流货物","12","天津市","78994","千克","0","?","2,235,468",
"201601","02023000","冻去骨牛肉","402","阿根廷","34","海关特殊监管区域物流货物","31","上海市","27254","千克","0","?","701,004",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","11","北京市","2221932","千克","0","?","66,109,791",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","12","天津市","3755354","千克","0","?","113,155,910",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","15","内蒙古自治区","574774","千克","0","?","16,963,343",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","21","辽宁省","130064","千克","0","?","3,573,846",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","22","吉林省","364397","千克","0","?","10,016,605",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","31","上海市","3174190","千克","0","?","106,123,301",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","32","江苏省","1764620","千克","0","?","59,664,026",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","33","浙江省","200184","千克","0","?","8,526,131",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","34","安徽省","135412","千克","0","?","3,782,600",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","35","福建省","3004060","千克","0","?","95,047,912",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","37","山东省","680871","千克","0","?","22,261,832",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","41","河南省","26908","千克","0","?","889,528",
"201601","02023000","冻去骨牛肉","410","巴西","10","一般贸易","44","广东省","1302356","千克","0","?","43,516,458",
"201601","02023000","冻去骨牛肉","410","巴西","15","进料加工贸易","44","广东省","53586","千克","0","?","1,421,119",
"201601","02023000","冻去骨牛肉","410","巴西","34","海关特殊监管区域物流货物","12","天津市","754597","千克","0","?","23,381,706",
"201601","02023000","冻去骨牛肉","410","巴西","34","海关特殊监管区域物流货物","21","辽宁省","577115","千克","0","?","16,444,432",
"201601","02023000","冻去骨牛肉","410","巴西","34","海关特殊监管区域物流货物","31","上海市","377740","千克","0","?","9,890,529",
"201601","02023000","冻去骨牛肉","412","智利","10","一般贸易","12","天津市","62366","千克","0","?","1,812,622",
"201601","02023000","冻去骨牛肉","412","智利","34","海关特殊监管区域物流货物","12","天津市","32549","千克","0","?","1,005,468",
"201601","02023000","冻去骨牛肉","415","哥斯达黎加","10","一般贸易","31","上海市","98214","千克","0","?","3,953,201",
"201601","02023000","冻去骨牛肉","415","哥斯达黎加","10","一般贸易","37","山东省","48996","千克","0","?","1,270,366",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","11","北京市","1171275","千克","0","?","33,678,479",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","12","天津市","1255587","千克","0","?","34,323,071",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","15","内蒙古自治区","79062","千克","0","?","1,735,425",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","22","吉林省","186186","千克","0","?","5,904,929",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","31","上海市","1886095","千克","0","?","52,655,949",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","32","江苏省","79075","千克","0","?","2,979,617",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","33","浙江省","26010","千克","0","?","887,744",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","34","安徽省","107423","千克","0","?","3,336,279",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","35","福建省","779605","千克","0","?","25,403,671",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","37","山东省","342384","千克","0","?","9,834,987",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","44","广东省","470357","千克","0","?","12,296,832",
"201601","02023000","冻去骨牛肉","444","乌拉圭","10","一般贸易","65","新疆维吾尔自治区","26002","千克","0","?","691,033",
"201601","02023000","冻去骨牛肉","444","乌拉圭","15","进料加工贸易","44","广东省","207808","千克","0","?","5,094,931",
"201601","02023000","冻去骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","12","天津市","46683","千克","0","?","1,372,164",
"201601","02023000","冻去骨牛肉","444","乌拉圭","33","保税监管场所进出境货物","23","黑龙江省","200318","千克","0","?","6,357,926",
"201601","02023000","冻去骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","12","天津市","331935","千克","0","?","9,197,247",
"201601","02023000","冻去骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","21","辽宁省","501837","千克","0","?","10,470,670",
"201601","02023000","冻去骨牛肉","444","乌拉圭","34","海关特殊监管区域物流货物","31","上海市","554414","千克","0","?","15,719,807",
"201601","02023000","冻去骨牛肉","501","加拿大","10","一般贸易","12","天津市","647818","千克","0","?","25,384,725",
"201601","02023000","冻去骨牛肉","501","加拿大","10","一般贸易","31","上海市","340473","千克","0","?","10,065,139",
"201601","02023000","冻去骨牛肉","501","加拿大","10","一般贸易","32","江苏省","2326666","千克","0","?","102,172,114",
"201601","02023000","冻去骨牛肉","501","加拿大","34","海关特殊监管区域物流货物","21","辽宁省","98647","千克","0","?","6,322,793",
"201601","02023000","冻去骨牛肉","601","澳大利亚","10","一般贸易","11","北京市","805763","千克","0","?","24,919,217",
"201601","02023000","冻去骨牛肉","601","澳大利亚","10","一般贸易","12","天津市","1001548","千克","0","?","28,503,596",
"201601","02023000","冻去骨牛肉","601","澳大利亚","10","一般贸易","13","河北省","25000","千克","0","?","810,209",
"201601","02023000","冻去骨牛肉","601","澳大利亚","10","一般贸易","21","辽宁省","69679","千克","0","?","2,235,992",
"201601","02023000","冻去骨牛肉","601","澳大利亚","10","一般贸易","31","上海市","1873382","千克","0","?","76,089,732",
"201601","02023000","冻去骨牛肉","601","澳大利亚","10","一般贸易","32","江苏省","1227292","千克","0","?","36,848,102",
