draw,beta,std_error,t_stat
343,-0.003633650374637874,0.0045644886662266305,-0.7960695360082335
344,-0.004362489654527555,0.004514757783350133,-0.966273245181807
345,0.00612817463925829,0.004478261510098645,1.3684271509019807
346,-0.004134789863101945,0.004591862416828144,-0.9004603116915848
347,0.007544150442160138,0.004175320163587905,1.8068435824277855
348,0.00591599776222096,0.004529100273981423,1.3062192056570099
349,0.0029627488137183387,0.004670462583067511,0.6343587516276463
350,-0.00465457318324954,0.004559021208977936,-1.0209588790864663
351,0.0012060602607955094,0.004742812080776807,0.2542922300640622
352,0.0008369414064539533,0.0047712715345485,0.17541265475957704
353,-0.0038049208879770368,0.004550576871701785,-0.8361403389619272
354,0.009762266695442355,0.0038782731043236008,2.517168449163398
355,-0.001663404707675143,0.004695461105598528,-0.35425801007952545
356,0.005876092000224878,0.004343184359965675,1.352945560955031
357,-0.002927986588878211,0.00459054131533857,-0.6378303532733286
358,-0.006140730161271679,0.00458264697411502,-1.3399963374786357
359,0.005751315211306232,0.004397402395963291,1.3078892249173741
360,0.0001500337751080753,0.004756354298143762,0.031543860213825575
361,-0.003057210895857395,0.0045660048057621925,-0.6695592812340595
362,0.00570880232521499,0.004384665150182439,1.3019927701839344
363,-0.006497032632042573,0.004283266724326642,-1.516840544891341
364,0.002689570594477958,0.00465686625629053,0.5775494606152507
365,0.004552853352483816,0.00455073201925785,1.0004661520865192
366,-0.005387014734310381,0.004447818215865056,-1.211158926211345
367,0.006128263246769867,0.004247867244811305,1.4426682599969274
368,0.0018487723765044047,0.004621062083438305,0.4000752084959707
369,-0.002424418882879222,0.004736042766192463,-0.5119081483354786
370,0.006743426294747504,0.004164091817927204,1.6194230553984847
371,-0.003847344019097167,0.00467847915275991,-0.8223492920402471
372,-0.00424075470910362,0.004498534523417256,-0.9426969354193558
373,-0.006210065473947612,0.004502225290158742,-1.379332457556484
374,-0.0042419535175866625,0.004439842129663892,-0.9554289079886248
375,-0.00479262647761016,0.004534366300334086,-1.056956178696248
376,0.0024561749553964583,0.004578537529561716,0.5364540400811298
377,-0.006274963064051858,0.004204474776359911,-1.4924487356502836
378,0.0020201285263121574,0.004704514636434974,0.4294021131674036
379,0.006318098397044586,0.004461016159823726,1.4162913046462133
380,-0.005921069912856144,0.004358067825233668,-1.3586456545197692
381,0.005144385104007588,0.0042980670693545655,1.196906660830705
382,-0.00428769500191179,0.004532639626389206,-0.9459598281206081
383,-0.0026889810968889925,0.00464199083044452,-0.5792732461368292
384,0.0021838800630118336,0.00466029165246629,0.4686144614696152
385,0.005353352835114594,0.004221185817415193,1.2682106561214292
386,0.0051891116481289955,0.004351038345150299,1.1926145523200962
387,-0.0008292810360265146,0.004769187715050902,-0.1738830772815709
388,0.003578975699467514,0.004627973100981347,0.7733354583907593
389,0.002877860851238072,0.004641682637866308,0.620003795123953
390,0.005494947246953641,0.004457724605055128,1.2326798386608016
391,0.006154369325710928,0.004287682510555551,1.4353603165719264
392,-0.001627867197075546,0.004638107344590898,-0.3509766109605062
393,0.006102811588122917,0.004416219021227675,1.381908723002235
394,0.003990020419324599,0.004483727749389526,0.8898890928129731
395,-0.005990177004812984,0.004183290108757144,-1.4319296173778076
396,0.0003082475923144225,0.004745897054111493,0.0649503326346659
397,-0.0043846367131302934,0.0044903047234568835,-0.9764675190584302
398,0.0039359570887600006,0.004492146664920057,0.8761862384183855
399,0.0023956484690155285,0.0045723747583003085,0.5239396584163771
400,-0.005617968539255225,0.004496267385953866,-1.2494738539806378
401,-0.006795103489964082,0.004230725198987816,-1.6061320861940602
402,0.003249964130814127,0.004668124918999201,0.6962033337168892
403,0.0014657616829635428,0.0047043758128081994,0.31157410489460463
404,0.0017259879089298116,0.004669880216407957,0.36960003874733877
405,0.004383997145585557,0.004426353287925092,0.9904309169231745
406,-0.0010094330870161312,0.0047722861068187706,-0.21151981763495406
407,-0.005125603454023576,0.0045624578048593005,-1.1234303248929756
408,-0.007731726086863818,0.004224602160268097,-1.830166674528509
409,0.00033622685639879375,0.004748089329196175,0.0708130856619151
410,0.00403909219354433,0.004550583265331645,0.887598788558803
411,-0.0010419208879932633,0.004721757382214615,-0.22066379181570273
412,-0.003217905860761446,0.00466185648062829,-0.6902627470693309
413,-0.007740113522247153,0.004353857646131342,-1.7777598973923041
414,-0.007059329057321336,0.0042648525156315925,-1.6552340395001683
415,0.0030086726458253125,0.004575412602411475,0.6575740610233903
416,-0.004724568567547054,0.004550872983830499,-1.0381675305669273
417,0.005141562212833332,0.0045515226728713816,1.1296356367680616
418,-0.007868821081933349,0.004080647580339984,-1.9283265528354567
419,0.0032009183822841202,0.004642680087494825,0.6894548670079322
420,0.005487688686301675,0.004457948537232676,1.2309896896450543
421,-0.0022283243466362985,0.0046093783071815084,-0.48343273173402196
422,-0.006579816271871136,0.00442577465054484,-1.4867038634832257
423,0.0015848803149589629,0.004729611802572557,0.33509733591600604
424,0.0017403381564114297,0.004657217962949973,0.3736862157314762
425,-0.0005040577280789071,0.004740739888874649,-0.10632469612218266
426,-0.007365739746088312,0.004347097550162234,-1.6944040618120986
427,-0.0038906708310955758,0.004544714433918199,-0.8560869748071842
428,0.0016540272214149168,0.004702061564031443,0.3517663898889471
429,0.003421931878064186,0.004597841864036204,0.7442474054686717
430,-4.24860634430915e-05,0.004752360149207811,-0.00893999236362035
431,0.004066944287805044,0.004638336712968283,0.8768109215603757
432,-0.006988430818829519,0.004057754843877745,-1.7222407680379008
433,-0.0029882311063968584,0.004610224463474378,-0.648174753761307
434,-0.008056867704923752,0.003986883265103626,-2.0208436438166797
435,-0.005707190246613174,0.004428692567044873,-1.2886851277693006
436,0.004082465615591874,0.004489004415023243,0.9094367566066954
437,-0.00455613178622583,0.004375348632318847,-1.0413185711811888
438,0.0036714968658337383,0.004661824671130941,0.787566484121559
439,0.002107523177656434,0.004673359474616376,0.45096534711347774
440,0.003330707232084814,0.004546696142994425,0.7325554924572619
441,0.0013840979383783528,0.00468814090643932,0.2952338605004913
442,-0.003615630384792617,0.004617974082983468,-0.7829473097555192
443,-0.0035843502301737854,0.0045119587189882725,-0.7944111312652952
444,0.0041361566687053075,0.004447639647763459,0.9299666781199812
445,-0.004703236549734023,0.0045499883744383515,-1.0336810037046718
446,0.0026507896467306506,0.004668462978794151,0.5678077900095807
447,-0.004695900410463076,0.004448820545669862,-1.055538285317825
448,-0.002931368385316425,0.0045807374039150495,-0.6399337326804747
449,0.006052535960275676,0.0043636822468663475,1.3870249064587896
450,0.002743036941151997,0.0046148848761177605,0.5943890291494243
451,-0.0005777373321404686,0.00472247373445822,-0.12233786033047123
452,-0.0070367981605297565,0.004415080543630652,-1.5938096918030829
453,-0.0007234195791503667,0.004726999207799205,-0.1530399196929792
454,-0.0018023462757619643,0.004704873303644185,-0.3830807249083513
455,0.0014824778301559282,0.0047104994243299635,0.3147177606049279
456,0.005187608863323172,0.004639710488727544,1.1180889143679935
457,-0.006227287065790807,0.0043227624034155795,-1.4405804632867143
